대문,주석,대문표점,주석표점,대문해석,주석해석
孟子曰爲政不難不得罪於巨室巨室之所慕一國慕之一國之所慕天下慕之故沛然德敎溢乎四海,巨室世臣大家也得罪謂身不正而取怨怒也麥丘邑人祝齊桓公曰願主君無得罪於群臣百姓意蓋如此慕向也心悅誠服之謂也沛然盛大流行之貌溢充滿也蓋巨室之心難以力服而國人素所取信今旣悅服則國人皆服而吾德敎之所施可以無遠而不至矣此亦承上章而言蓋君子不患人心之不服而患吾身之不修吾身旣修則人心之難服者先服而無一人之不服矣,孟子曰：“爲政不難，不得罪於巨室。巨室之所慕，一國慕之；一國之所慕，天下慕之；故沛然德敎溢乎四海。”,巨室，世臣大家也。得罪，謂身不正而取怨怒也。麥丘邑人祝齊桓公曰：“願主君無得罪於群臣百姓。”意蓋如此。慕，向也，心悅誠服之謂也。沛然，盛大流行之貌。溢，充滿也。蓋巨室之心，難以力服，而國人素所取信；今旣悅服，則國人皆服，而吾德敎之所施，可以無遠而不至矣。此亦承上章而言，蓋君子不患人心之不服，而患吾身之不修；吾身旣修，則人心之難服者先服，而無一人之不服矣。,"맹자(孟子)께서 말씀하였다. “정사를 하기가 어렵지 않으니, 거실(巨室)[대신(大臣)의 집안]에게 죄를 짓지 말아야 한다. 거실(巨室)의 사모하는 바를 일국(一國)이 사모하고, 일국(一國)의 사모하는 바를 천하(天下)가 사모한다. 그러므로 패연(沛然)한 덕교(德敎)가 사해(四海)에 넘치는 것이다.”","거실(巨室)은 세신(世臣)과 대가(大家)이다. 득죄(得罪)는 몸이 바르지 못하여 원망과 노여움을 취하는 것이다. 맥구읍(麥丘邑) 사람이 제환공(齊桓公)에게 축원하기를 ‘주군(主君)께서는 군신(群臣)과 백성(百姓)들에게 잘못을 짓지 마소서.’ 하였으니, 그 뜻이 이와 같은 것이다. 모(慕)는 향(向)함이니, 마음으로 기뻐하고 진실로 복종함을 이른다. 패연(沛然)은 성대히 유행하는 모양이다. 일(溢)은 충만(充滿)이다. 거실(巨室)의 마음은 힘으로 복종시키기 어려우며, 국민들이 평소 신임을 취하는 바인데, 이제 이미 기뻐하고 복종한다면 국민들이 모두 복종하여 나[군주]의 덕교(德敎)의 베풂이 먼 곳까지 이르지 않음이 없을 것이다. 이 또한 상장(上章)을 이어 말씀한 것이니, 군자(君子)는 인심(人心)이 복종하지 않음을 걱정하지 않고 자신의 몸이 닦여지지 않음을 걱정한다. 자신의 몸이 이미 닦여지면, 복종시키기 어려운 인심(人心)이 먼저 복종하여 한 사람도 복종하지 않는 자가 없을 것이다."
,林氏曰戰國之世諸侯失德巨室擅權爲患甚矣然或者不修其本而遽欲勝之則未必能勝而適以取禍故孟子推本而言惟務修德以服其心彼旣悅服則吾之德敎無所留礙可以及乎天下矣裴度所謂韓洪輿疾討賊承宗斂手削地非朝廷之力能制其死命特以處置得宜能服其心故爾政此類也,,林氏曰：“戰國之世，諸侯失德，巨室擅權，爲患甚矣。然或者不修其本而遽欲勝之，則未必能勝而適以取禍。故孟子推本而言，惟務修德以服其心。彼旣悅服，則吾之德敎無所留礙，可以及乎天下矣。裴度所謂韓洪輿疾討賊，承宗斂手削地，非朝廷之力能制其死命，特以處置得宜，能服其心故爾，政此類也。”,,"임씨(林氏)가 말하였다. “전국(戰國) 시대에 제후(諸侯)가 덕(德)을 잃어 거실(巨室)이 권력을 멋대로 행사하여, 병폐가 심하였다. 그러나 혹자가 그 근본[몸]을 닦지 않고 갑자기 이기려고 한다면, 반드시 이기지 못하고 다만 화(禍)를 취할 뿐이다. 그러므로 맹자(孟子)께서 근본을 미루어 말씀하시기를 ‘오직 덕(德)을 닦아 그 마음을 복종시키기를 힘써야 하니, 저들이 이미 기뻐하고 복종한다면 나의 덕교(德敎)가 멈추고 막히는 바가 없어 천하에 미칠 수 있다.’ 하신 것이다. 배도(裵度)의 이른바 ‘한홍(韓洪)이 병(病)을 무릅쓰고 수레에 올라 역신(逆臣)을 토벌하고, 왕승종(王承宗)이 손을 거두고 땅을 떼어가게 한 것은, 조정의 힘이 사명(死命)을 쥐고 있어서가 아니라, 다만 <조정의> 처치(處置)가 마땅함을 얻어 그들의 마음을 복종시켰기 때문일 뿐이다.’ 한 것이 바로 이러한 종류이다.”"
孟子曰天下有道小德役大德小賢役大賢天下無道小役大弱役强斯二者天也順天者存逆天者亡,有道之世人皆修德而位必稱其德之大小天下無道人不修德則但以力相役而已天者理勢之當然也,孟子曰：“天下有道，小德役大德，小賢役大賢；天下無道，小役大，弱役强。斯二者天也。順天者存，逆天者亡。”,有道之世，人皆修德，而位必稱其德之大小；天下無道，人不修德，則但以力相役而已。天者，理勢之當然也。,"맹자(孟子)께서 말씀하였다. “천하에 도(道)가 있을 때에는 소덕(小德)이 대덕(大德)에게 사역을 당하고 소현(小賢)이 대현(大賢)에게 사역을 당하며, 천하에 도(道)가 없을 때에는 작은 자가 큰 자에게 사역을 당하고 약자가 강자에게 사역을 당한다. 이 두 가지는 천리(天理)이니, 천리(天理)를 순종하는 자는 보존되고, 천리(天理)를 거스리는 자는 망한다.”","도(道)가 있는 세상에서는 사람들이 모두 덕(德)을 닦아 지위가 반드시 그 덕(德)의 크고 작음에 걸맞고, 천하에 도(道)가 없을 때에는 사람들이 덕(德)을 닦지 않으니, 다만 힘으로써 서로 사역시킬 뿐이다. 천(天)은 이(理)와 세(勢)[형세]의 당연함이다."
齊景公曰旣不能令又不受命是絶物也涕出而女於吳,引此以言小役大弱役强之事也令出令以使人也受命聽命於人也物猶人也女以女與人也吳蠻夷之國也景公羞與爲昏而畏其强故涕泣而以女與之,齊景公曰：‘旣不能令，又不受命，是絶物也。’涕出而女於吳。,引此以言小役大弱役强之事也。令，出令以使人也。受命，聽命於人也。物，猶人也。女，以女與人也。吳，蠻夷之國也。景公羞與爲昏而畏其强，故涕泣而以女與之。,제경공(齊景公)이 말하기를 ‘이미 <국세가 약하여> 명령하지도 못하고 또 명령을 받지도 않는다면 이는 남과 끊는 것이다.’ 하고는 눈물을 흘리면서 오(吳)나라에 딸을 시집보내었다.,"이것을 인용하여 소역대(小役大), 약역강(弱役强)의 일을 말씀한 것이다. 영(令)은 명령을 내어 남을 부리는 것이요, 수명(受命)은 남에게 명령을 듣는 것이다. 물(物)은 인(人)[남]과 같다. 여(女)는 딸을 남에게 주는 것이다. 오(吳)나라는 오랑캐 나라였으므로, 경공(景公)이 그와 더불어 혼인하는 것을 부끄러워하였으나, 그의 강함을 두려워했기 때문에 눈물을 흘리면서 딸을 준 것이다."
今也小國師大國而恥受命焉是猶弟子而恥受命於先師也,言小國不修德以自强其般樂怠敖皆若效大國之所爲者而獨恥受其敎命不可得也,今也小國師大國而恥受命焉，是猶弟子而恥受命於先師也。,言小國不修德以自强，其般樂怠敖，皆若效大國之所爲者，而獨恥受其敎命，不可得也。,"지금 약소국(弱小國)이 강대국(强大國)의 소행을 본받으면서 명령받기를 부끄러워하니, 이는 제자(弟子)가 선사(先師)[선생(先生)]에게 명령받기를 부끄러워함과 같은 것이다.","약소국(弱小國)이 덕(德)을 닦아 스스로 강하게 하지 않고, 즐겁게 놀며 태만히 행동하는 것은 모두 강대국(强大國)이 하는 것과 똑같이 하고 본받으면서, 유독 그 가르침과 명령받기를 부끄러워하니 이것은 될 수 없는 것이다."
如恥之莫若師文王師文王大國五年小國七年必爲政於天下矣,此因其愧恥之心而勉以修德也文王之政布在方策擧而行之所謂師文王也五年七年以其所乘之勢不同爲差蓋天下雖無道然修德之至則道自我行而大國反爲吾役矣程子曰五年七年聖人度其時則可矣然凡此類學者皆當思其作爲如何乃有益耳,如恥之，莫若師文王。師文王，大國五年，小國七年，必爲政於天下矣。,此因其愧恥之心而勉以修德也。文王之政，布在方策，擧而行之，所謂師文王也。五年七年，以其所乘之勢不同爲差。蓋天下雖無道，然修德之至，則道自我行，而大國反爲吾役矣。程子曰：“五年七年，聖人度其時則可矣。然凡此類，學者皆當思其作爲如何，乃有益耳。”,"만일 그것을 부끄러워할진댄 문왕(文王)을 본받는 것만 못하니, 문왕(文王)을 본받으면, 대국(大國)은 5년, 소국(小國)은 7년이면 반드시 천하에 정사를 하게 될 것이다.","이는 그 부끄러워하는 마음을 인하여 덕(德)을 닦는 것으로써 권면한 것이다. 문왕(文王)의 정사가 방책(方策)[서책(書冊)]에 나와 있으니, 이것을 들어 행하면 이른바 ‘문왕(文王)을 본받는다.’는 것이다. 5년, 7년은 타고 있는 세(勢)의 똑같지 않음으로써 차등을 삼을 것이다. 천하가 비록 무도(無道)하나 덕(德)을 닦기를 지극히 하면 도(道)가 나로부터 행해져서 대국(大國)이 도리어 나에게 사역을 당할 것이다. 정자(程子)가 말씀하였다. “5년, 7년은 성인(聖人)이 그때쯤이면 가능하다고 헤아리신 것이다. 그러나 무릇 이러한 유(類)들은 배우는 자가 모두 마땅히 어떻게 작위(作爲)[조처와 시행]할 것인가를 생각하여야 유익함이 있을 것이다.”"
詩云商之孫子其麗不億上帝旣命侯于周服侯服于周天命靡常殷士膚敏祼將于京孔子曰仁不可爲衆也夫國君好仁天下無敵,詩大雅文王之篇孟子引此詩及孔子之言以言文王之事麗數也十萬曰億侯維也商士商孫子之臣也膚大也敏達也祼宗廟之祭以鬱鬯之酒灌地而降神也將助也言商之孫子衆多其數不但十萬而已上帝旣命周以天下則凡此商之孫子皆臣服于周矣所以然者以天命不常歸于有德故也是以商士之膚大而敏達者皆執祼獻之禮助王祭事于周之京師也孔子因讀此詩而言有仁者則雖有十萬之衆不能當之故國君好仁則必無敵於天下也不可爲衆猶所謂難爲兄難爲弟云爾,詩云：‘商之孫子，其麗不億。上帝旣命，侯于周服。侯服于周，天命靡常。殷士膚敏，祼將于京。’孔子曰：‘仁不可爲衆也。夫國君好仁，天下無敵。’,詩大雅文王之篇。孟子引此詩及孔子之言，以言文王之事。麗，數也。十萬曰億。侯，維也。商士，商孫子之臣也。膚，大也。敏，達也。祼，宗廟之祭，以鬱鬯之酒灌地而降神也。將，助也。言商之孫子衆多，其數不但十萬而已。上帝旣命周以天下，則凡此商之孫子，皆臣服于周矣。所以然者，以天命不常，歸于有德故也。是以商士之膚大而敏達者，皆執祼獻之禮，助王祭事于周之京師也。孔子因讀此詩，而言有仁者則雖有十萬之衆，不能當之。故國君好仁，則必無敵於天下也。不可爲衆，猶所謂難爲兄難爲弟云爾。,"《시경(詩經)》에 이르기를 ‘상(商)나라의 자손(子孫)이 그 수가 억(億) 뿐만이 아니지만, 상제(上帝)가 이미 <천명(天命)을 주(周)나라에> 명한지라, 주(周)나라에 복종하는구나! 주(周)나라에 복종하니, 천명(天命)은 항상 하지 않는다. 은(殷)나라 선비로서 부대(膚大)하고 통달한 자들이 <주(周)나라> 서울에서 술을 부어 제사를 돕는다.’ 하였다. 공자(孔子)께서 말씀하시기를 ‘인자(仁者)에게는 많은 무리가 될 수 없으니, 나라의 군주가 인(仁)을 좋아하면 천하(天下)에 대적할 이가 없다.’ 하셨다.","시(詩)는 〈대아(大雅) 문왕편(文王篇)〉이다. 맹자(孟子)께서 이 시(詩)와 공자(孔子)의 말씀을 인용하여 문왕(文王)의 일을 말씀하였다. 여(麗)는 수(數)이다. 10만(萬)을 억(億)이라 한다. 후(侯)는 유(維)[어조사]이다. 상사(商士)는 상(商)나라 자손(子孫)의 신하이다. 부(膚)는 큼이요, 민(敏)은 통달함이다. 관(裸)은 종묘(宗廟)의 제사에 울창주(鬱鬯酒)[울창술]를 땅에 부어 신(神)을 내리게 하는 것이다. 장(將)은 도움이다. 상(商)나라의 자손(子孫)이 많아서 그 수가 비단 10만(萬)일 뿐이 아니지만, 상제(上帝)가 이미 주(周)나라에게 천하를 명하시니, 모든 이 상(商)나라의 자손(子孫)들이 다 주(周)나라에 신하로 복종하였다. 그러한 까닭은 천명(天命)이 무상(無常)하여 덕(德)이 있는 자에게 돌아가기 때문이다. 이르므로 상(商)나라 선비로서 부대(膚大)하고 민달(敏達)한 자들이 모두 강신제(降神祭)를 올리는 예(禮)를 지켜 주왕(周王)의 제사를 주(周)나라 경사(京師)[서울]에서 돕는 것이다. 공자(孔子)께서는 이 시(詩)를 읽음으로 인하여 말씀하시기를 ‘인자(仁者)가 있으면 비록 10만(萬)의 많은 무리가 있을지라도 그를 당해낼 수 없다. 그러므로 국군(國君)이 인(仁)을 좋아하면 반드시 천하에 대적할 자가 없는 것이다.’ 하셨다. 불가위중(不可爲衆)은 이른바 ‘형 되기가 어렵고 아우 되기가 어렵다.’는 말과 같다."
今也欲無敵於天下而不以仁是猶執熱而不以濯也詩云誰能執熱逝不以濯,恥受命於大國是欲無敵於天下也乃師大國而不師文王是不以仁也詩大雅桑柔之篇逝語辭也言誰能執持熱物而不以水自濯其手乎,今也欲無敵於天下而不以仁，是猶執熱而不以濯也。詩云：‘誰能執熱，逝不以濯？’,恥受命於大國，是欲無敵於天下也；乃師大國而不師文王，是不以仁也。詩大雅桑柔之篇。逝，語辭也。言誰能執持熱物，而不以水自濯其手乎？,"이제 천하에 대적할 자가 없기를 바라면서 인정(仁政)을 행하지 않으니, 이는 뜨거운 물건을 손에 쥐고서 물로 씻지 않는 것과 같다. 《시경(詩經)》에 이르기를 ‘누가 뜨거운 물건을 쥐고도 물로 씻지 않겠는가.’ 하였다.”","대국(大國)에게 명령받기를 부끄러워함은 천하에 대적할 자가 없기를 바라는 것이요, 강대국(强大國)의 소행을 본받고 문왕(文王)을 본받지 않음은 이는 인정(仁政)을 행하지 않는 것이다. 시(詩)는 〈대아(大雅) 상유편(桑柔篇)〉이다. 서(逝)는 어조사이다. 누가 능히 뜨거운 물건을 쥐고서도 물로써 그 손을 씻지 않겠는가 하고 말씀한 것이다."
,此章言不能自强則聽天所命修德行仁則天命在我,,此章言不能自强，則聽天所命；修德行仁，則天命在我。,,"이 장(章)은 스스로 강해지지 못하면 하늘의 명하는 바를 들을 수밖에 없고, 덕(德)을 닦고 인정(仁政)을 행하면 천명(天命)이 자신에게 있음을 말씀한 것이다."
孟子曰不仁者可與言哉安其危而利其菑樂其所以亡者不仁而可與言則何亡國敗家之有,安其危利其菑者不知其爲危菑而反以爲安利也所以亡者謂荒暴淫虐所以致亡之道也不仁之人私欲固蔽失其本心故其顚倒錯亂至於如此所以不可告以忠言而卒至於敗亡也,孟子曰：“不仁者可與言哉？安其危而利其菑，樂其所以亡者。不仁而可與言，則何亡國敗家之有？”,安其危利其菑者，不知其爲危菑而反以爲安利也。所以亡者，謂荒暴淫虐，所以致亡之道也。不仁之人，私欲固蔽，失其本心，故其顚倒錯亂至於如此，所以不可告以忠言，而卒至於敗亡也。,"맹자(孟子)께서 말씀하였다. “불인(不仁)한 자와 더불어 말할 수 있겠는가. 위태로움을 편안히 여기고, 재앙을 이롭게 여겨, 망하게 되는 짓을 좋아한다. 불인(不仁)하면서도 더불어 말할 수 있다면 어찌 나라를 망하게 하고 집안을 패하게 하는 일이 있겠는가.”","안기위(安其危), 이기치(利其菑)는 그 위태로움과 재앙이 됨을 알지 못하고, 도리어 편안하고 이로운 것으로 여기는 것이다. 소이망(所以亡)은 황포(荒暴)하고 음학(淫虐)하여 패망에 이르는 방도를 이른다. 불인(不仁)한 사람은 사욕에 굳게 가리워져 본심(本心)을 잃는다. 그러므로 전도(顚倒)하고 착란(錯亂)함이 이와 같음에 이르니, 이 때문에 충언(忠言)으로써 고해 줄 수 없어 끝내 패망에 이르는 것이다."
有孺子歌曰滄浪之水淸兮可以濯我纓滄浪之水濁兮可以濯我足,滄浪水名纓冠系也,有孺子歌曰：‘滄浪之水淸兮，可以濯我纓；滄浪之水濁兮，可以濯我足。’,滄浪，水名。纓，冠系也。,"유자(孺子)[동자(童子)]가 노래하기를 ‘창랑(滄浪)의 물이 맑거든 나의 <소중한> 갓끈을 빨 것이요, 창랑(滄浪)의 물이 흐리거든 나의 <더러운> 발을 씻겠다.’ 하였다.",창랑(滄浪)은 물 이름이다. 영(纓)은 갓끈이다.
孔子曰小子聽之淸斯濯纓濁斯濯足矣自取之也,言水之淸濁有以自取之也聖人聲入心通無非至理此類可見,孔子曰：‘小子聽之！淸斯濯纓，濁斯濯足矣，自取之也。’,言水之淸濁有以自取之也。聖人聲入心通，無非至理，此類可見。,"공자(孔子)께서 말씀하시기를 ‘소자(小子)들아 저 노래를 들어보라. 「물이 맑으면 갓끈을 빨고, 물이 흐리면 발을 씻는다.」하니, 이는 물이 자취(自取)하는 것이다.’ 하셨다.","물의 맑고 흐림은 그것을 자취(自取)함이 있음을 말씀한 것이다. 성인(聖人)은 소리가 <귀에> 들어가면 마음으로 통달하여, 지극한 이치 아님이 없음을 이러한 유(類)에서 볼 수 있다."
夫人必自侮然後人侮之家必自毁而後人毁之國必自伐而後人伐之,所謂自取之者,夫人必自侮，然後人侮之；家必自毁，而後人毁之；國必自伐，而後人伐之。,所謂自取之者。,"사람은 반드시 스스로 업신여긴 뒤에 남이 그를 업신여기며, 집안은 반드시 스스로 패가(敗家)한 뒤에 남이 그를 패가(敗家)하며, 나라는 반드시 스스로 공격한 뒤에 남이 공격하는 것이다.",이른바 자취(自取)한다는 것이다.
太甲曰天作孼猶可違自作孼不可活此之謂也,解見前篇,太甲曰：‘天作孼，猶可違；自作孼，不可活。’此之謂也。,解見前篇。,"〈태갑(太甲)〉에 이르기를 ‘하늘이 만든 재앙은 오히려 피할 수 있거니와, 스스로 만든 재앙은 <피하여> 살 수 없다.’ 하였으니, 이것을 말한 것이다.”",해석이 전편(前篇)[공손추상(公孫丑上)]에 보인다.
,此章言心存則有以審夫得失之幾不存則無以辨於存亡之著禍福之來皆其自取,,此章言心存則有以審夫得失之幾，不存則無以辨於存亡之著。禍福之來，皆其自取。,,"이 장(章)은 마음이 보존되면 득실(得失)의 기미를 살필 수 있고, 보존되지 않으면 존망(存亡)이 드러난 것도 분별할 수 없으니, 화복(禍福)의 유래가 모두 자취(自取)임을 말씀한 것이다."
孟子曰桀紂之失天下也失其民也失其民者失其心也得天下有道得其民斯得天下矣得其民有道得其心斯得民矣得其心有道所欲與之聚之所惡勿施爾也,民之所欲皆爲致之如聚斂然民之所惡則勿施於民鼂錯所謂人情莫不欲壽三王生之而不傷人情莫不欲富三王厚之而不困人情莫不欲安三王扶之而不危人情莫不欲逸三王節其力而不盡此類之謂也,孟子曰：“桀紂之失天下也，失其民也；失其民者，失其心也。得天下有道：得其民，斯得天下矣；得其民有道：得其心，斯得民矣；得其心有道：所欲與之聚之，所惡勿施爾也。”,民之所欲，皆爲致之，如聚斂然。民之所惡，則勿施於民。鼂錯所謂“人情莫不欲壽，三王生之而不傷；人情莫不欲富，三王厚之而不困；人情莫不欲安，三王扶之而不危；人情莫不欲逸，三王節其力而不盡”，此類之謂也。,"맹자(孟子)께서 말씀하였다. “걸(桀)·주(紂)가 천하를 잃은 것은 백성을 잃었기 때문이니, 백성을 잃었다는 것은 그 마음을 잃은 것이다. 천하를 얻음에 길이 있으니, 백성을 얻으면 천하를 얻을 것이다. 백성을 얻음에 길이 있으니, 그 마음을 얻으면 백성을 얻을 것이다. 마음을 얻음에 길이 있으니, 원하는 바를 주어서 모이게 하고, 싫어하는 바를 베풀지 말아야 한다.","백성이 원하는 바를 모두 이루어주기를 취렴(聚斂)[재물을 모음]하듯이 하고, 백성이 싫어하는 바를 백성들에게 베풀지 말아야 한다. 조조(鼂錯)의 이른바 ‘사람의 마음은 장수하기를 원하지 않는 이가 없는데, 삼왕(三王)은 그들을 살게 하고 상하지 않게 하며, 사람의 마음은 부유해지기를 원하지 않는 이가 없는데, 삼왕(三王)은 <백성들의 생활을> 후하게 해주고 곤궁하지 않게 하며, 사람의 마음은 편안하기를 원하지 않는 이가 없는데, 삼왕(三王)은 백성들을 붙들어 주고 위태롭지 않게 하며, 사람의 마음은 몸이 편함을 원하지 않는 이가 없는데, 삼왕(三王)은 백성들의 힘을 절제하고 다하지 않게 했다.’는 것은 이러한 유(類)를 말한 것이다."
民之歸仁也猶水之就下獸之走壙也,壙廣野也言民之所以歸乎此以其所欲之在乎此也,民之歸仁也，猶水之就下、獸之走壙也。,壙，廣野也。言民之所以歸乎此，以其所欲之在乎此也。,백성이 인자(仁者)에게 돌아감은 물이 아래로 내려가며 짐승이 들로 달아나는 것과 같다.,광(壙)은 넓은 들이다. 백성이 이 곳[인자(仁者)]에 돌아가는 까닭은 그들의 원하는 바가 이 곳에 있기 때문임을 말씀한 것이다.
故爲淵敺魚者獺也爲叢敺爵者鸇也爲湯武敺民者桀與紂也,淵深水也獺食魚者也叢茂林也鸇食雀者也言民之所以去此以其所欲在彼而所畏在此也,故爲淵敺魚者，獺也；爲叢敺爵者，鸇也；爲湯武敺民者，桀與紂也。,淵，深水也。獺，食魚者也。叢，茂林也。鸇，食雀者也。言民之所以去此，以其所欲在彼而所畏在此也。,"그러므로 못을 위하여 고기를 몰아주는 것은 수달이요, 나무숲을 위하여 참새를 몰아주는 것은 새매요, 탕(湯)·무(武)를 위하여 백성을 몰아준 자는 걸(桀)·주(紂)이다.",연(淵)은 깊은 물이다. 달(獺)은 고기를 잡아먹는 짐승이다. 총(叢)은 무성한 숲이다. 전(鸇)은 참새를 잡아먹는 새이다. 백성들이 이 곳을 떠나가는 까닭은 그들의 원하는 바가 저 곳에 있고 두려워하는 바가 이 곳에 있기 때문임을 말씀한 것이다.
今天下之君有好仁者則諸侯皆爲之敺矣雖欲無王不可得已,,今天下之君有好仁者，則諸侯皆爲之敺矣。雖欲無王，不可得已。,(주석없음),"이제 천하의 군주 중에 인(仁)을 좋아하는 자가 있으면 제후(諸侯)들이 모두 그를 위하여 <백성을> 몰아줄 것이니, 비록 왕노릇을 하지 않으려 하더라도 될 수 없을 것이다.",(주석해석없음)
今之欲王者猶七年之病求三年之艾也苟爲不畜終身不得苟不志於仁終身憂辱以陷於死亡,艾草名所以灸者乾久益善夫病已深而欲求乾久之艾固難卒辦然自今畜之則猶或可及不然則病日益深死日益迫而艾終不可得矣,今之欲王者，猶七年之病求三年之艾也。苟爲不畜，終身不得。苟不志於仁，終身憂辱，以陷於死亡。,艾，草名，所以灸者，乾久益善。夫病已深而欲求乾久之艾，固難卒辦，然自今畜之，則猶或可及；不然，則病日益深，死日益迫，而艾終不可得矣。,"지금에 왕노릇 하고자 하는 자는 7년 된 병에 3년 묵은 약쑥을 구하는 것과 같으니, 만일 <지금 약쑥을 뜯어> 저축해 두지 않으면 종신토록 얻지 못할 것이다. <이와 마찬가지로> 만일 인정(仁政)에 뜻하지 않으면 종신토록 근심하고 치욕을 받아 죽고 망함에 이를 것이다.","애(艾)는 풀 이름이니, 뜸을 하는 것인데, 말린 지가 오랠수록 <약효가> 더욱 좋다. 병이 이미 깊었는데, 말린 지가 오래된 약쑥을 구하려면 진실로 갑자기 장만하기 어렵다. 그러나 지금부터라도 뜯어서 저축해 두면 오히려 미쳐 고칠 수 있거니와, 그렇지 않으면 병이 날로 더욱 깊어지고 죽음이 날로 더욱 임박하여도 쑥은 끝내 얻지 못할 것이다."
詩云其何能淑載胥及溺此之謂也,詩大雅桑柔之篇淑善也載則也胥相也言今之所爲其何能善則相引以陷於亂亡而已,詩云：‘其何能淑，載胥及溺’，此之謂也。,詩大雅桑柔之篇。淑，善也。載，則也。胥，相也。言今之所爲，其何能善，則相引以陷於亂亡而已。,"《시경(詩經)》에 이르기를 ‘어찌 능히 선(善)할 수 있으리오, 곧 서로 빠짐에 미친다.’ 하였으니, 이것을 말한 것이다.",시(詩)는 〈대아(大雅) 상유편(桑柔篇)〉이다. 숙(淑)은 선(善)이다. 재(載)는 즉(則)[곧]이다. 서(胥)는 서로이다. 지금에 하는 바가 그 어찌 선(善)할 수 있겠는가. 곧 서로 이끌고서 혼란과 멸망에 빠질 뿐임을 말씀한 것이다.
孟子曰自暴者不可與有言也自棄者不可與有爲也言非禮義謂之自暴也吾身不能居仁由義謂之自棄也,暴猶害也非猶毁也自害其身者不知禮義之爲美而非毁之雖與之言必不見信也自棄其身者猶知仁義之爲美但溺於怠惰自謂必不能行與之有爲必不能勉也程子曰人苟以善自治則無不可移者雖昏愚之至皆可漸磨而進也惟自暴者拒之以不信自棄者絶之以不爲雖聖人與居不能化而入也此所謂下愚之不移也,孟子曰：“自暴者，不可與有言也；自棄者，不可與有爲也。言非禮義，謂之自暴也；吾身不能居仁由義，謂之自棄也。”,暴，猶害也。非，猶毁也。自害其身者，不知禮義之爲美而非毁之，雖與之言，必不見信也。自棄其身者，猶知仁義之爲美，但溺於怠惰，自謂必不能行，與之有爲必不能勉也。程子曰：“人苟以善自治，則無不可移者，雖昏愚之至，皆可漸磨而進也。惟自暴者拒之以不信，自棄者絶之以不爲，雖聖人與居，不能化而入也。此所謂下愚之不移也。”,"맹자(孟子)께서 말씀하였다. “스스로 해치는 자는 더불어 말할 수 없고, 스스로 버리는 자는 더불어 일할 수 없으니, 말할 때에 예의(禮義)를 비방하는 것을 자포(自暴)라 이르고, 내 몸은 인(仁)에 거(居)하고 의(義)를 따를 수 없다 하는 것을 자기(自棄)라 이른다.”","포(暴)는 해(害)[해침]와 같고, 비(非)는 훼(毁)[비방]와 같다. 스스로 그 몸을 해치는 자는 예의(禮義)가 아름다움이 됨을 알지 못하고 비방하니, 비록 그와 더불어 말하더라도 반드시 신임을 받지 못할 것이요, 스스로 그 몸을 버리는 자는 오히려 인의(仁義)가 아름다움이 됨을 알되, 다만 게으름에 빠져 반드시 행할 수 없다고 스스로 말할 것이니 그와 더불어 일하더라도 반드시 힘쓰지 못할 것이다. 정자(程子)가 말씀하였다. “사람이 만일 선(善)으로써 스스로 다스리면 옮길 수 없는 자가 없으니, 비록 혼우(昏愚)함이 지극하더라도 모두 점점 연마하여 나아갈 수 있다. 오직 자포(自暴)하는 자는 막고 믿지 않으며, 자기(自棄)하는 자는 끓고[체념하고] 하지 않으니, 비록 성인(聖人)과 더불어 거처하더라도 교화하여 들어갈 수 없다. 이것이 이른바 ‘하우불이(下愚不移)’ 라는 것이다.”"
仁人之安宅也義人之正路也,仁宅已見前篇義者宜也乃天理之當行無人欲之邪曲故曰正路,仁，人之安宅也；義，人之正路也。,仁宅已見前篇。義者，宜也，乃天理之當行，無人欲之邪曲，故曰正路。,"인(仁)은 사람의 편안한 집이요, 의(義)는 사람의 바른 길이다.","인택(仁宅)은 이미 전편(前篇)[공손추상(公孫丑上)]에 보인다. 의(義)는 마땅하게 함이니, 바로 천리(天理)로서 마땅히 행해야 할 것이요, 인욕(人欲)의 사곡(邪曲)함이 없다. 그러므로 정로(正路)라 한 것이다."
曠安宅而弗居舍正路而不由哀哉,曠空也由行也,曠安宅而弗居，舍正路而不由，哀哉！,曠，空也。由，行也。,"편안한 집을 비워두고 거처하지 않으며, 바른 길을 버려두고 따르지 않으니, 애처롭다.”","광(曠)은 공(空)[비움]이요, 유(由)는 행함이다."
,此章言道本固有而人自絶之是可哀也此聖賢之深戒學者所當猛省也,,此章言道本固有而人自絶之，是可哀也。此聖賢之深戒，學者所當猛省也。,,"이 장(章)은 도(道)가 본래 고유(固有)하되 사람이 스스로 끊으니, 이는 슬퍼할 만함을 말씀한 것이다. 이는 성현(聖賢)의 깊은 경계이니, 배우는 자들이 마땅히 크게 반성하여야 할 것이다."
