대문,주석,대문표점,주석표점,대문해석,주석해석
樂民之樂者民亦樂其樂憂民之憂者民亦憂其憂樂以天下憂以天下然而不王者未之有也,樂民之樂而民樂其樂則樂以天下矣憂民之憂而民憂其憂則憂以天下矣,樂民之樂者，民亦樂其樂；憂民之憂者，民亦憂其憂。樂以天下，憂以天下，然而不王者，未之有也。,樂民之樂而民樂其樂，則樂以天下矣；憂民之憂而民憂其憂，則憂以天下矣。,"백성의 낙(樂)을 즐거워하는 자는 백성들 또한 그 군주(君主)의 낙(樂)을 즐거워하고, 백성들의 근심을 근심하는 자는 백성들 또한 그 군주(君主)의 근심을 근심합니다. 즐거워하기를 온 천하로써 하며, 근심하기를 온 천하로써 하고 이렇게 하고도 왕노릇하지 못하는 자는 있지 않습니다.","백성의 즐거움을 즐거워해서 백성들이 그 군주(君主)의 즐거움을 즐거워한다면 즐거워하기를 천하로써 하는 것이요, 백성의 근심을 근심해서 백성들이 그 군주(君主)의 근심을 근심한다면 근심하기를 천하로써 하는 것이다."
昔者齊景公問於晏子曰吾欲觀於轉附朝儛遵海而南放于琅邪吾何修而可以比於先王觀也,晏子齊臣名嬰轉附朝儛皆山名也遵循也放至也琅邪齊東南境上邑名觀遊也,昔者齊景公問於晏子曰：‘吾欲觀於轉附、朝儛，遵海而南，放于琅邪。吾何修而可以比於先王觀也？’,晏子，齊臣，名嬰。轉附、朝儛，皆山名也。遵，循也。放，至也。琅邪，齊東南境上邑名。觀，遊也。,"옛적에 제경공(齊景公)이 안자(晏子)에게 묻기를 ‘내 전부산(轉附山)과 조무산(朝儛山)을 구경하고 바닷가를 따라 남쪽으로 가서 낭야(琅邪)에 이르고자 하노니, 내 어떻게 닦아야 선왕(先王)의 관광(觀光)에 견줄 수 있겠는가?’ 하였습니다.","안자(晏子)는 제(齊)나라 신하이니, 이름은 영(嬰)이다. 전부(轉附)와 조무(朝儛)는 모두 산(山) 이름이다. 준(遵)은 따름이다. 방(放)은 이름이다. 낭야(琅邪)는 제(齊)나라 동남(東南)쪽 국경 가에 있는 읍(邑) 이름이다. 관(觀)은 유람이다."
晏子對曰善哉問也天子適諸侯曰巡狩巡狩者巡所守也諸侯朝於天子曰述職述職者述所職也無非事者春省耕而補不足秋省斂而助不給夏諺曰吾王不遊吾何以休吾王不豫吾何以助一遊一豫爲諸侯度,述陳也省視也斂收穫也給亦足也夏諺夏時之俗語也豫樂也巡所守巡行諸侯所守之土也述所職陳其所受之職也皆無有無事而空行者而又春秋循行郊野察民之所不足而補助之故夏諺以爲王者一遊一豫皆有恩惠以及民而諸侯皆取法焉不敢無事慢遊以病其民也,晏子對曰：善哉問也！天子適諸侯曰巡狩，巡狩者巡所守也；諸侯朝於天子曰述職，述職者述所職也。無非事者。春省耕而補不足，秋省斂而助不給。夏諺曰：“吾王不遊，吾何以休？吾王不豫，吾何以助？一遊一豫，爲諸侯度。”,述，陳也。省，視也。斂，收穫也。給，亦足也。夏諺，夏時之俗語也。豫，樂也。巡所守，巡行諸侯所守之土也。述所職，陳其所受之職也。皆無有無事而空行者，而又春秋循行郊野，察民之所不足而補助之。故夏諺以爲王者一遊一豫，皆有恩惠以及民，而諸侯皆取法焉，不敢無事慢遊以病其民也。,"안자(晏子)가 다음과 같이 대답하였습니다. ‘좋습니다, 질문이여! 천자(天子)가 제후국(諸侯國)에 가는 것을 순수(巡狩)라 하니, 순수(巡狩)란 지키는 경내(境內)를 순행(巡行)한다는 뜻이요, 제후(諸侯)가 천자국(天子國)에 조회 가는 것을 술직(述職)이라 하니, 술직(述職)이란 자기가 맡은 바를 편다는 뜻이니, 일[정사]이 아님이 없습니다. 그리고 봄에는 나가서 경작하는 상태를 살펴서 부족한 것을 보충해 주며, 가을에는 수확하는 상태를 살펴서 부족한 것을 도와줍니다. 하(夏)나라 속담에 이르기를 「우리 임금님이 유람하지 않으면 우리들이 어떻게 쉬며, 우리 임금님이 즐기지 않으면 우리들이 어떻게 도움을 받으리오, 한 번 유람하고 한 번 즐김이 제후(諸侯)들의 법도가 된다.」하였습니다.","술(述)은 베풂[폄]이다. 성(省)은 살펴봄이다. 염(斂)은 수확이다. 급(給)도 또한 족함이다. 하언(夏諺)은 하(夏)나라 때의 속담이다. 예(豫)는 즐거워함이다. 순소수(巡所守)는 제후(諸侯)들이 지키고 있는 바의 토지를 순행(巡行)하는 것이요, 술소직(述所職)은 천자(天子)에게서 받은 바의 직책을 펴는 것이니, 모두 일없이 헛되이 다님이 없는 것이다. 또 봄·가을로 교야(郊野)를 순행(巡行)해서 백성들의 부족한 바를 살펴 보조해 준다. 그러므로 하(夏)나라 속담에 이르기를 ‘왕자(王者)가 한 번 유람하고 한 번 즐기는 것이 모두 은혜가 백성에게 미침이 있어, 제후(諸侯)들이 모두 법을 취하여 감히 일없이 태만히 유람함으로써 그 백성들을 해롭게 하지 못한다.’ 하였다."
今也不然師行而糧食飢者弗食勞者弗息睊睊胥讒民乃作慝方命虐民飮食若流流連荒亡爲諸侯憂,今謂晏子時也師衆也二千五百人爲師春秋傳曰君行師從糧謂糗糒之屬睊睊側目貌胥相也讒謗也慝怨惡也言民不勝其勞而起怨謗也方逆也命王命也若流如水之流無窮極也流連荒亡解見下文諸侯謂附庸之國縣邑之長,今也不然：師行而糧食，飢者弗食，勞者弗息。睊睊胥讒，民乃作慝。方命虐民，飮食若流。流連荒亡，爲諸侯憂。,今，謂晏子時也。師，衆也。二千五百人爲師。春秋傳曰：“君行師從。”糧，謂糗糒之屬。睊睊，側目貌。胥，相也。讒，謗也。慝，怨惡也，言民不勝其勞而起怨謗也。方，逆也。命，王命也。若流，如水之流，無窮極也。流連荒亡，解見下文。諸侯，謂附庸之國，縣邑之長。,"지금에는 그렇지 못하여 군대를 데리고 다니면서 양식을 먹어, 굶주린 자가 먹지 못하며 수고로운 자가 쉬지 못해서 눈을 흘겨보며 서로 비방하여 백성들이 마침내 원망을 하는데도, 왕명(王命)을 거역하고 백성을 학대하며 술 마시고 음식 먹는 것을 마치 물 흐르듯이 하여 우련(流連)하고 황만(荒亡)해서 제후(諸侯)들의 걱정거리가 되고 있습니다.","금(今)은 안자(晏子) 당시를 이른다. 사(師)는 군대이다. 2천 5백 명을 사(師)라 하니, 《춘추전(春秋傳)》에 이르기를 ‘군주(君主)가 출행(出行)하면 사(師)가 따라다닌다.’ 하였다. 양(糧)은 구비(糗糒)의 등속을 이른다. 견견(睊睊)은 반목(反目)[측목(側目)] 하는 모양이다. 서(胥)는 서로이다. 참(讒)은 비방이다. 특(慝)은 원망하고 미워함이니, 백성들이 그 수고로움을 이기지 못하여 원망과 비방을 일으킴을 말한다. 방(方)은 거역함이요, 명(命)은 왕명(王命)이다. 약류(若流)는 물의 흐름이 다함이 없는 것과 같은 것이다. 유(流)·연(連)·황(荒)·망(亡)은 해석이 다음 글에 보인다. 제후(諸侯)는 부용(附庸)의 나라와 현읍(縣邑)의 장(長)을 이른다."
從流下而忘反謂之流從流上而忘反謂之連從獸無厭謂之荒樂酒無厭謂之亡,此釋上文之義也從流下謂放舟隨水而下從流上謂挽舟逆水而上從獸田獵也荒廢也樂酒以飮酒爲樂也亡猶失也言廢時失事也,從流下而忘反謂之流，從流上而忘反謂之連，從獸無厭謂之荒，樂酒無厭謂之亡。,此釋上文之義也。從流下，謂放舟隨水而下。從流上，謂挽舟逆水而上。從獸，田獵也。荒，廢也。樂酒，以飮酒爲樂也。亡，猶失也，言廢時失事也。,"<뱃놀이에> 물길을 따라 아래로 내려가서 돌아옴을 잊음을 유(流)라 이르고, 물길을 거슬러 위로 올라가서 돌아옴을 잊음을 연(連)이라 이르고, 짐승을 좇아 만족함이 없음을 황(荒)이라 이르고 술을 즐겨 만족함이 없음을 망(亡)이라 이릅니다.","이는 위 글의 뜻을 해석한 것이다. 종류하(從流下)는 배를 놓아 물결을 따라 아래로 내려감을 이르고, 종류상(從流上)은 배를 만회(挽回)하여 물결을 거슬러 올라감을 말한다. 종수(從獸)는 전렵(田獵)[사냥]하는 것이다. 황(荒)은 폐함이다. 낙주(樂酒)는 술을 마시는 것으로써 낙(樂)을 삼는 것이다. 망(亡)은 실(失)과 같으니, 때를 폐하고 일을 잃음을 말한다."
先王無流連之樂荒亡之行惟君所行也,言先王之法今時之弊二者惟在君所行耳,先王無流連之樂，荒亡之行。惟君所行也。,言先王之法，今時之弊，二者惟在君所行耳。,"선왕(先王)은 유련(流連)의 즐거움과 황망(荒亡)한 행실이 없으셨으니, 오직 군주(君主)께서 행하실 바입니다.’",선왕(先王)의 법(法)과 지금의 폐단 이 두 가지는 오직 군주(君主)의 행할 바에 달려있음을 말씀한 것이다.
景公說大戒於國出舍於郊於是始興發補不足召大師曰爲我作君臣相說之樂蓋徵招角招是也其詩曰畜君何尤畜君者好君也,戒告命也出舍自責以省民也興發發倉廩也大師樂官也君臣己與晏子也樂有五聲三曰角爲民四曰徵爲事招舜樂也其詩徵招角招之詩也尤過也言晏子能畜止其君之欲宜爲君之所尤然其心則何過哉孟子釋之以爲臣能畜止其君之欲乃是愛其君者也,景公說，大戒於國，出舍於郊。於是始興發補不足。召大師曰：‘爲我作君臣相說之樂！’蓋徵招角招是也。其詩曰：‘畜君何尤？’畜君者，好君也。,戒，告命也。出舍，自責以省民也。興發，發倉廩也。大師，樂官也。君臣，己與晏子也。樂有五聲，三曰角爲民，四曰徵爲事。招，舜樂也。其詩，徵招角招之詩也。尤，過也。言晏子能畜止其君之欲，宜爲君之所尤，然其心則何過哉？孟子釋之，以爲臣能畜止其君之欲，乃是愛其君者也。,"경공(景公)이 기뻐하여 국중에 크게 명령을 내리고, 교외(郊外)로 나가 머물고서 이에 비로소 창고를 열어 부족한 백성들을 보조해 주고, 태사(太師)를 불러 말하기를 ‘나를 위하여 군신(君臣)이 서로 좋아하는 음악(音樂)을 지으라.’ 하였으니, 지금의 치소(徵招)와 각소(角招)가 이것입니다. 그 시(詩)에 이르기를, ‘군주(君主)의 욕심을 저지함이 무슨 잘못이랴.’ 하였으니, 군주(君主)의 욕심을 저지한 것은 군주(君主)를 사랑한 것입니다.”","계(戒)는 고명(告命)하는 것이다. 출사(出舍)는 자책(自責)하여 백성을 살핀 것이다. 흥발(興發)은 창름(倉廩)을 여는 것이다. 태사(太師)는 악관(樂官)이다. 군신(君臣)은 자신과 안자(晏子)이다. 음악은 오성(五聲)이 있는 바, 세 번째를 각(角)이라 하니 백성이 되고, 네 번째를 치(徵)라 하니 일이 된다. 소(招)[소(韶)]는 순(舜)임금의 음악이다. 기시(其詩)란 치소(徵招)와 각소(角招)의 시(詩)이다. 우(尤)는 허물이다. 안자(晏子)가 능히 그 군주(君主)의 욕심을 저지하였으니, 마땅히 군주(君主)의 허물 하는 바가 될 것이다. 그러나 그 마음은 무슨 허물이 있겠는가.’ 라고 말한 것이다. 맹자(孟子)는 이것을 해석하여 신하(臣下)가 능히 그 군주(君主)의 욕심을 저지함이 이것이 바로 그 군주(君主)를 사랑한 것이라고 말씀한 것이다."
,尹氏曰君之與民貴賤雖不同然其心未始有異也孟子之言可謂深切矣齊王不能推而用之惜哉,,尹氏曰：“君之與民，貴賤雖不同，然其心未始有異也。孟子之言，可謂深切矣。齊王不能推而用之，惜哉！”,,"윤씨(尹氏)가 말하였다. “군주(君主)와 백성은 귀천(貴賤)이 비록 같지 않으나 그 마음은 일찍이 다름이 있지 않다. 맹자(孟子)의 말씀은 깊고 간절하다고 이를 만한데, 제선왕(齊宣王)이 능히 미루어 쓰지 못하였으니, 애석하다.”"
齊宣王問曰人皆謂我毁明堂毁諸已乎,趙氏曰明堂泰山明堂周天子東巡守朝諸侯之處漢時遺址尙在人欲毁之者蓋以天子不復巡守諸侯又不當居之也王問當毁之乎且止乎,齊宣王問曰：“人皆謂我毁明堂。毁諸？已乎？”,趙氏曰：“明堂，泰山明堂。周天子東巡守朝諸侯之處，漢時遺址尙在。人欲毁之者，蓋以天子不復巡守，諸侯又不當居之也。王問當毁之乎？且止乎？”,"제선왕(齊宣王)이 물었다. “사람들이 모두 나더러 명당(明堂)을 부수라 하니, 부수어야 합니까? 그만두어야 합니까?”","조씨(趙氏)가 말하기를 “명당(明堂)은 태산(泰山)에 있는 명당(明堂)이니, 주(周)나라 천자(天子)가 동쪽 지방을 순수(巡守)하면서 제후(諸侯)들에게 조회 받던 곳이다.” 하였으니, 한(漢)나라 때까지도 유지(遺址)가 남아있었다. 사람들이 이것을 부수려고 한 것은 천자(天子)가 다시 순수(巡守)하지 않고, 제후(諸侯)가 또 거처할 수 없기 때문이었다. 왕(王)이 ‘마땅히 부수어야 합니까? 아니면 그만두어야 합니까?’ 하고 물은 것이다."
孟子對曰夫明堂者王者之堂也王欲行王政則勿毁之矣,明堂王者所居以出政令之所也能行王政則亦可以王矣何必毁哉,孟子對曰：“夫明堂者，王者之堂也。王欲行王政，則勿毁之矣。”,明堂，王者所居，以出政令之所也。能行王政，則亦可以王矣。何必毁哉？,"맹자(孟子)께서 대답하였다. “명당(明堂)이란 왕자(王者)의 당(堂)이니, 왕(王)께서 왕정(王政)을 행하고자 하신다면 부수지 마소서.”","명당(明堂)은 왕자(王者)가 거처하면서 정령(政令)을 내던 곳이다. 왕정(王政)을 행한다면 또한 왕노릇 할 수 있으니, 어찌 반드시 부술 것이 있겠는가."
王曰王政可得聞與對曰昔者文王之治岐也耕者九一仕者世祿關市譏而不征澤梁無禁罪人不孥老而無妻曰鰥老而無夫曰寡老而無子曰獨幼而無父曰孤此四者天下之窮民而無告者文王發政施仁必先斯四者詩云哿矣富人哀此煢獨,岐周之舊國也九一者井田之制也方一里爲一井其田九百畝中畫井字界爲九區一區之中爲田百畝中百畝爲公田外八百畝爲私田八家各受私田百畝而同養公田是九分而稅其一也世祿者先王之世仕者之子孫皆敎之敎之而成材則官之如不足用亦使之不失其祿蓋其先世嘗有功德於民故報之如此忠厚之至也關謂道路之關市謂都邑之市譏察也征稅也關市之吏察異服異言之人而不征商賈之稅也澤謂瀦水梁謂魚梁與民同利不設禁也孥妻子也惡惡止其身不及妻子也先王養民之政導其妻子使之養其老而恤其幼不幸而有鰥寡孤獨之人無父母妻子之養則尤宜憐恤故必以爲先也詩小雅正月之篇哿可也煢困悴貌,王曰：“王政可得聞與？”對曰：“昔者文王之治岐也，耕者九一，仕者世祿，關市譏而不征，澤梁無禁，罪人不孥。老而無妻曰鰥。老而無夫曰寡。老而無子曰獨。幼而無父曰孤。此四者，天下之窮民而無告者。文王發政施仁，必先斯四者。詩云：‘哿矣富人，哀此煢獨。’”,岐，周之舊國也。九一者，井田之制也。方一里爲一井，其田九百畝。中畫井字，界爲九區。一區之中，爲田百畝。中百畝爲公田，外八百畝爲私田。八家各受私田百畝，而同養公田，是九分而稅其一也。世祿者，先王之世，仕者之子孫皆敎之，敎之而成材則官之。如不足用，亦使之不失其祿。蓋其先世嘗有功德於民，故報之如此，忠厚之至也。關，謂道路之關。市，謂都邑之市。譏，察也。征，稅也。關市之吏，察異服異言之人，而不征商賈之稅也。澤，謂瀦水。梁，謂魚梁。與民同利，不設禁也。孥，妻子也。惡惡止其身，不及妻子也。先王養民之政：導其妻子，使之養其老而恤其幼。不幸而有鰥寡孤獨之人，無父母妻子之養，則尤宜憐恤，故必以爲先也。詩小雅正月之篇。哿，可也。煢，困悴貌。,"왕(王)이 말씀하였다. “왕정(王政)을 얻어 들을 수 있겠습니까?” 맹자(孟子)께서 대답하였다. “옛적에 문왕(文王)이 기주(岐周)를 다스릴 적에 경작하는 자들에게 9분의 1의 세금을 받았으며, 벼슬하는 자들에게는 대대로 녹(祿)을 주었으며, 관문(關門)과 시장(市場)을 기찰(譏察)하기만 하고 세금을 징수하지 않았으며, 택량(澤梁)을 금하지 않았으며, 죄인을 처벌하되 처자(妻子)에게까지 미치지 않게 하였습니다. 늙어서 아내가 없는 것을 환(鰥)[홀아비]이라 하고, 늙어서 남편이 없는 것을 과(寡)[과부]라 하고, 늙어서 자식이 없는 것을 독(獨)[무의탁자]이라 하고, 어려서 부모(父母)가 없는 것을 고(孤)[고아]라 하니, 이 네 가지는 천하(天下)의 곤궁한 백성으로서 하소연할 곳이 없는 자들입니다. 문왕(文王)은 정사(政事)를 펴고 인(仁)을 베푸시되 반드시 이 네 사람들을 먼저 하셨습니다. 《시경(詩經)》에 이르기를 ‘부자(富者)들은 괜찮커니와 이 곤궁한 이가 가엾다.’ 하였습니다.”","기(岐)는 주(周)나라의 옛 서울이다. 구일(九一)이란 정전(井田)의 제도이다. 방(方) 1리(里)가 1정(井)이 되니, 그 토지는 9백묘(百畝)이다. 가운데 정자(井字)를 그어서 9구역으로 경계를 만들어 1구역 가운데에 토지 백묘(百畝)를 만들어서, 가운데 백묘(百畝)는 공전(公田)으로 삼고 밖에 있는 8백묘(百畝)는 사전(私田)으로 삼아 여덟 집안이 각기 사전(私田) 백묘(百畝)를 받고 함께 공전(公田)을 가꾸니, 이것은 9분의 1을 세금으로 내는 것이다. 세록(世祿)이란, 선왕(先王)의 세대에 벼슬한 자의 자손(子孫)을 모두 가르쳐서, 가르쳐 훌륭한 인재를 이루면 벼슬을 시키고, 만일 등용할 수 없으면 또한 이들로 하여금 그 녹(祿)을 잃지 않게 하였으니, 이는 그 선대(先代)가 일찍이 백성들에게 공덕(功德)이 있었기 때문에 보답하기를 이와 같이 한 것이니, 충후(忠厚)함이 지극한 것이다. 관(關)은 도로의 관문(關門)이요, 시(市)는 도읍(都邑)의 시장(市場)이다. 기(譏)는 기찰(譏察)이요, 정(征)은 세금을 징수하는 것이니, 관문과 시장의 관리(官吏)들이 이상한 복장과 이상한 말을 하는 사람들을 기찰 하기만 하고, 상고(商賈)의 세금을 징수하지 않는 것이다. 택(澤)은 저수(瀦水)[저수지]를 이르고 양(梁)은 어량(魚梁)[고기 잡는 곳]을 이름이니, 백성과 더불어 이익을 함께 하고 금지함을 설치하지 않는 것이다. 노(孥)는 처자(妻子)이니, 악(惡)을 미워함은 그 자신에게만 그치고 처자(妻子)에게는 미치지 않게 하는 것이다. 선왕(先王)이 백성을 기르는 정사는 그 처자(妻子)를 인도해서 늙은이를 봉양하고 어린이를 구휼하게 하였는데, 불행히도 환과고독(鰥寡孤獨)의 사람이 있어서 부모(父母)와 처자(妻子)의 봉양이 없으면 더욱 마땅히 가엽게 여기고 구휼해야 하는 것이다. 그러므로 반드시 이들로써 우선을 삼은 것이다. 시(詩)는 《소아(小雅) 정월편(正月篇)》이다. 가(哿)는 가(可)함[괜찮음]이다. 경(煢)은 곤하고 파리한 모양이다."
王曰善哉言乎曰王如善之則何爲不行王曰寡人有疾寡人好貨對曰昔者公劉好貨詩云乃積乃倉乃裹餱糧于橐于囊思戢用光弓矢斯張干戈戚揚爰方啓行故居者有積倉行者有裹糧也然後可以爰方啓行王如好貨與百姓同之於王何有,王自以爲好貨故取民無制而不能行此王政公劉后稷之曾孫也詩大雅公劉之篇積露積也餱乾糧也無底曰橐有底曰囊皆所以盛餱糧也戢安集也言思安集其民人以光大其國家也戚斧也揚鉞也爰於也啓行言往遷于豳也何有言不難也孟子言公劉之民富足如此是公劉好貨而能推己之心以及民也今王好貨亦能如此則其於王天下也何難之有,王曰：“善哉言乎！”曰：“王如善之，則何爲不行？”王曰：“寡人有疾，寡人好貨。“對曰:“昔者，公劉好貨。詩云：‘乃積乃倉，乃裹餱糧，于橐于囊。思戢用光。弓矢斯張，干戈戚揚，爰方啓行。’故居者有積倉，行者有裹糧也，然後可以爰方啓行。王如好貨，與百姓同之，於王何有？”,王自以爲好貨，故取民無制，而不能行此王政。公劉，后稷之曾孫也。詩大雅公劉之篇。積，露積也。餱，乾糧也。無底曰橐，有底曰囊。皆所以盛餱糧也。戢，安集也。言思安集其民人，以光大其國家也。戚，斧也。揚，鉞也。爰，於也。啓行，言往遷于豳也。何有，言不難也。孟子言公劉之民富足如此，是公劉好貨，而能推己之心以及民也。今王好貨，亦能如此，則其於王天下也，何難之有？,"왕(王)이 말씀하였다. “좋습니다. 선생님 말씀이여!” 맹자(孟子)께서 말씀하였다. “왕(王)이 만일 좋게 여기신다면 어찌하여 행하지 않습니까?” 왕(王)이 말씀하였다. “과인(寡人)은 병통이 있으니, 과인(寡人)은 재물을 좋아합니다.” 맹자(孟子)께서 대답하였다. “옛적에 공류(公劉)가 재물을 좋아하였습니다. 《시경(詩經)》에 이르기를 ‘노적을 쌓고 창고에 쌓거늘 마른 양식을 싸되, 전대에다 넣고 자루에다 넣고서 백성을 편안히 하여 이로써 국가를 빛낼 것을 생각하여 활과 화살을 펴놓으며 [준비하며] 창과 방패와 도끼를 가지고 이에 비로소 길을 떠났다.’ 하였으니, 그러므로 집에 남아 있는 자들은 노적과 창고가 있으며, 길을 떠나는 자들은 싼 양식이 있은 뒤에야 이에 비로소 길을 떠날 수 있는 것입니다. 왕(王)께서 만일 재물을 좋아하시거든 백성과 더불어 함께 하신다면 왕노릇 하심에 무슨 어려움이 있겠습니까.”","왕(王)이 스스로 말씀하기를 ‘재물을 좋아하기 때문에 백성에게 취함이 제한이 없어서 이 왕정(王政)을 행할 수 없다.’고 한 것이다. 공류(公劉)는 후직(后稷)의 증손(曾孫)이다. 시(詩)는 〈대아(大雅) 공류편(公劉篇)〉이다. 적(積)은 노적이다. 후(餱)는 마른 양식이다. 밑이 없는 것을 탁(橐)[전대]이라 하고, 밑이 있는 것을 낭(囊)[자루]이라 하니, 두 가지는 모두 후량(餱糧)을 담는 것이다. 집(戢)은 편안히 모음이니, 백성을 편안히 모아서 국가를 빛내고 크게 할 것을 생각함을 말한다. 척(戚)은 날이 아래로 굽은 도끼요, 양(揚)은 날이 위로 솟은 도끼이다. 원(爰)은 이에이다. 계행(啓行)은 가서 빈(豳)땅으로 도읍을 옮김을 말한다. 하유(何有)는 어렵지 않음을 말한다. 맹자(孟子)께서 말씀하기를 “공류(公劉)의 백성이 부유하고 풍족함이 이와 같았으니, 이것은 공류(公劉)가 재물을 좋아하되 능히 자기 마음을 미루어서 백성에게 미쳤기 때문이다. 이제 왕(王)이 재물을 좋아하심도 능히 이와 같이 하신다면 천하에 왕노릇 함에 무슨 어려움이 있겠는가.” 하신 것이다."
王曰寡人有疾寡人好色對曰昔者大王好色愛厥妃詩云古公亶父來朝走馬率西水滸至于岐下爰及姜女聿來胥宇當是時也內無怨女外無曠夫王如好色與百姓同之於王何有,王又言此者好色則心志蠱惑用度奢侈而不能行王政也大王公劉九世孫詩大雅綿之篇也古公大王之本號後乃追尊爲大王也亶父大王名也來朝走馬避狄人之難也率循也滸水涯也岐下岐山之下也姜女大王之妃也胥相也宇居也曠空也無怨曠者是大王好色而能推己之心以及民也,王曰：“寡人有疾，寡人好色。”對曰：“昔者大王好色，愛厥妃。詩云：‘古公亶父，來朝走馬，率西水滸，至于岐下。爰及姜女，聿來胥宇。’當是時也，內無怨女，外無曠夫。王如好色，與百姓同之，於王何有？”,王又言此者，好色則心志蠱惑，用度奢侈，而不能行王政也。大王，公劉九世孫。詩大雅綿之篇也。古公，大王之本號，後乃追尊爲大王也。亶父，大王名也。來朝走馬，避狄人之難也。率，循也。滸，水涯也。岐下，岐山之下也。姜女，大王之妃也。胥，相也。宇，居也。曠，空也。無怨曠者，是大王好色，而能推己之心以及民也。,"왕(王)이 말씀하였다. “과인(寡人)은 병통이 있으니, 과인(寡人)은 색(色)을 좋아합니다.” 맹자(孟子)께서 대답하였다. “옛적에 태왕(大[太]王)이 색(色)을 좋아하시어 그 후비(后妃)를 사랑하였습니다. 《시경(詩經)》에 이르기를 ‘고공단보(古公亶父)[태왕(大王)]가 아침에 말을 달려와서 서쪽 물가를 따라 기산(岐山) 아래에 이르러 이에 강녀(姜女)와 더불어 와서 집터를 보았다.’ 하였으니, 이 때를 당하여 안에는 원망하는 여자가 없었으며 밖에는 홀아비가 없었으니, 왕(王)께서 만일 색(色)을 좋아하시거든 백성과 더불어 함께 하신다면 왕노릇 하심에 무슨 어려움이 있겠습니까.”","왕(王)이 또 이것을 말씀한 것은 색(色)을 좋아하면 심지(心志)가 고혹(蠱惑)되고 용도(用度)가 사치해져서 왕정(王政)을 행할 수 없기 때문이다. 태왕(大王)은 공류(公劉)의 구세손(九世孫)이다. 시(詩)는 〈대아(大雅) 면편(綿篇)〉이다. 고공(古公)은 태왕(大王)의 본래 칭호이니, 뒤에 마침내 추존(追尊)하여 태왕(大王)이라 한 것이다. 단보(亶父)는 태왕(大王)의 이름이다. 내조주마(來朝走馬)는 적인(狄人)의 난(亂)을 피한 것이다. 솔(率)은 따름이다. 호(滸)는 물가이다. 기하(岐下)는 기산(岐山) 아래이다. 강녀(姜女)는 태왕(大王)의 후비(后妃)이다. 서(胥)는 봄이요, 우(宇)는 살 곳이다. 광(曠)은 빔이니, 원망하는 여자와 홀아비가 없었던 것은, 이것은 태왕(大王)이 색(色)을 좋아하되 능히 자기 마음을 미루어서 백성에게 미쳤기 때문이다."
,楊氏曰孟子與人君言皆所以擴充其善心而格其非心不止就事論事若使爲人臣者論事每如此豈不能堯舜其君乎愚謂此篇自首章至此大意皆同蓋鍾鼓苑囿遊觀之樂與夫好勇好貨好色之心皆天理之所有而人情之所不能無者然天理人欲同行異情循理而公於天下者聖賢之所以盡其性也縱欲而私於一己者衆人之所以滅其天也二者之間不能以髮而其是非得失之歸相去遠矣故孟子因時君之問而剖析於幾微之際皆所以遏人欲而存天理其法似疏而實密其事似易而實難學者以身體之則有以識其非曲學阿世之言而知所以克己復禮之端矣,,楊氏曰：“孟子與人君言，皆所以擴充其善心而格其非心，不止就事論事。若使爲人臣者，論事每如此，豈不能堯舜其君乎？”愚謂此篇自首章至此，大意皆同。蓋鍾鼓、苑囿、遊觀之樂，與夫好勇、好貨、好色之心，皆天理之所有，而人情之所不能無者。然天理人欲，同行異情。循理而公於天下者，聖賢之所以盡其性也；縱欲而私於一己者，衆人之所以滅其天也。二者之間，不能以髮，而其是非得失之歸，相去遠矣。故孟子因時君之問，而剖析於幾微之際，皆所以遏人欲而存天理。其法似疏而實密，其事似易而實難。學者以身體之，則有以識其非曲學阿世之言，而知所以克己復禮之端矣。,,"양씨(楊氏)가 말하였다. “맹자(孟子)께서 인군(人君)과 더불어 말씀함에 모두 그 착한 마음을 확충하고 나쁜 마음을 바로잡으려 하셨고, 일에 나아가 일을 논함에 그치지 않았으니, 만일 신하된 자가 일을 논하기를 매양 이와 같이 한다면 어찌 그 군주(君主)를 요순(堯舜)으로 만들지 못하겠는가.” 내가 생각건대 이 편(篇)은 수장(首章)으로부터 여기까지 대의(大意)가 모두 같으니, 종고(鍾鼓)와 원유(苑囿)와 유관(遊觀)의 즐거움과 또는 용(勇)을 좋아하고, 재물을 좋아하고, 색(色)을 좋아하는 마음은 모두 천리(天理)에 있는 바이고 인정(人情)에 없을 수 없는 것이다. 그러나 천리(天理)와 인욕(人慾)은 행동은 같으나 실정(實情)은 다르니, 천리(天理)를 따라서 천하(天下)에 공적(公的)으로 하는 것은 성현(聖賢)이 본성(本性)을 다하는 것이요, 인욕(人慾)에 방자해서 일개인에만 사사롭게 하는 것은 중인(衆人)들이 천리(天理)를 멸하는 것이다. 이 두 가지의 간격은 털끝 만한 차이도 못되나 그 시비(是非)와 득실(得失)의 귀결은 거리가 매우 멀다. 그러므로 맹자(孟子)께서 당시 군주(君主)의 질문으로 인하여 이것을 기미(幾微)의 즈음에서 분석하셨으니, 모두 인욕(人慾)을 막고 천리(天理)를 보전하려는 것이었다. 그 법(法)이 엉성한 듯하나 실제는 치밀하고, 그 일이 쉬운 듯하나 실제는 어려우니, 배우는 자가 몸으로써 체행한다면 곡학아세(曲學阿世)한 말씀이 아님을 알 것이요, 극기복례(克己復禮)하는 단서임을 알게 될 것이다."
