대문,주석,대문표점,주석표점,대문해석,주석해석
孟子曰言無實不祥不祥之實蔽賢者當之,或曰天下之言無有實不祥者惟蔽賢爲不祥之實或曰言而無實者不祥故蔽賢爲不祥之實二說不同未知孰是疑或有闕文焉,孟子曰：“言無實不祥。不祥之實，蔽賢者當之。”,或曰：“天下之言無有實不祥者，惟蔽賢爲不祥之實。”或曰：“言而無實者不祥，故蔽賢爲不祥之實。”二說不同，未知孰是，疑或有闕文焉。,"맹자(孟子)께서 말씀하였다. “말에 실상이 없는 것이 길하지 못한 것이니, 길하지 못함의 실제는 어진이를 은폐하는 것이 이에 해당된다.”","혹자(或者)는 이르기를 “천하의 말에 실제로 불상(不祥)한 것은 없으니, 오직 어진이를 은폐하는 것이 불상(不祥)의 실제가 된다.” 하고, 혹자(或者)는 이르기를 “말에 실상이 없는 것이 불상(不祥)함이다. 그러므로 어진이를 은폐함이 불상(不祥)의 실제가 된다.” 하니, 두 말이 같지 아니하여, 누가 옳은지 알지 못하겠다. 아마도 빠진 글자가 있는 듯하다."
徐子曰仲尼亟稱於水曰水哉水哉何取於水也,亟數也水哉水哉歎美之辭,徐子曰：“仲尼亟稱於水，曰：‘水哉，水哉！’何取於水也？”,亟，數也。水哉水哉，歎美之辭。,"서자(徐子)가 물었다. “중니(仲尼)께서 자주 물을 칭찬하시어 ‘물이여! 물이여!’ 하셨으니, 어찌하여 물을 취하셨습니까?”",기(亟)는 자주이다. 수재수재(水哉水哉)는 찬미한 말씀이다.
孟子曰原泉混混不舍晝夜盈科而後進放乎四海有本者如是是之取爾,原泉有原之水也混混湧出之貌不舍晝夜言常出不竭也盈滿也科坎也言其進以漸也放至也言水有原本不已而漸進以至于海如人有實行則亦不已而漸進以至于極也,孟子曰：“原泉混混，不舍晝夜。盈科而後進，放乎四海，有本者如是，是之取爾。”,原泉，有原之水也。混混，湧出之貌。不舍晝夜，言常出不竭也。盈，滿也。科，坎也。言其進以漸也。放，至也。言水有原本，不已而漸進以至于海；如人有實行，則亦不已而漸進以至于極也。,"맹자(孟子)께서 대답하였다. “근원이 좋은 물이 혼혼(混混)히 흘러서 밤낮을 그치지 아니하여 구덩이가 가득 찬 뒤에 전진하여 사해(四海)에 이르나니, 학문에 근본이 있는 자가 이와 같다. 이 때문에 취하신 것이다.”","원천(原泉)은 근원이 있는 물이다. 혼혼(混混)은 용솟음쳐 나오는 모양이다. 밤낮을 그치지 않는다는 것은 항상 나와 다하지 않음을 말한다. 영(盈)은 가득 참이요, 과(科)는 구덩이이니, 그 나아가기를 점진적으로 함을 말씀한 것이다. 방(放)은 이르름이다. 물은 근원이 있어서 그치지 않고 점진(漸進)하여 바다에 이르니, 사람이 실제 행실이 있으면 또한 그치지 않고 점진하여 지극한 경지에 이르름과 같음을 말씀한 것이다."
苟爲無本七八月之間雨集溝澮皆盈其涸也可立而待也故聲聞過情君子恥之,集聚也澮田間水道也涸乾也如人無實行而暴得虛譽不能長久也聲聞名譽也情實也恥者恥其無實而將不繼也林氏曰徐子之爲人必有躐等干譽之病故孟子以是答之,苟爲無本，七八月之間雨集，溝澮皆盈；其涸也，可立而待也。故聲聞過情，君子恥之。,集，聚也。澮，田間水道也。涸，乾也。如人無實行，而暴得虛譽，不能長久也。聲聞，名譽也。情，實也。恥者，恥其無實而將不繼也。林氏曰：“徐子之爲人，必有躐等干譽之病，故孟子以是答之。”,"만일 근본이 없다면 7, 8월 사이에 빗물이 모여서 도랑이 모두 가득하나, 그 마르는 것은 서서도 기다릴 수 있다. 그러므로 명성이 실제보다 지나침을 군자(君子)는 부끄러워한다.”",집(集)은 모임이다. 회(澮)는 밭 사이의 물길이다. 학(涸)은 마름이다. 사람이 실제 행실이 없이 갑자기 빈 명예를 얻으면 장구(長久)하지 못함과 같은 것이다. 성문(聲聞)은 명예(名譽)이다. 정(情)을 실제이다. 부끄러워하는 것은 실제가 없어서 장차 이어지지 못함을 부끄러워하는 것이다. 임씨(林氏)가 말하였다. “서자(徐子)의 사람됨이 반드시 등급을 건너뛰고 명예를 요구하는 병통이 있었을 것이다. 그러므로 맹자(孟子)께서 이 말씀으로 대답하신 것이다.”
,鄒氏曰孔子之稱水其旨微矣孟子獨取此者自徐子之所急者言之也孔子嘗以聞達告子張矣達者有本之謂也聞則無本之謂也然則學者其可以不務本乎,,鄒氏曰：“孔子之稱水，其旨微矣。孟子獨取此者，自徐子之所急者言之也。孔子嘗以聞達告子張矣，達者有本之謂也。聞則無本之謂也。然則學者其可以不務本乎？”,,"추씨(鄒氏)가 말하였다. “공자(孔子)께서 물을 칭찬하심은 그 뜻이 은미한데, 맹자(孟子)께서 유독 이 점만을 취하신 것은 서자(徐子)의 시급한 바로써 말씀하신 것이다. 공자(孔子)께서 일찍이 문(聞)과 달(達)을 가지고 자장(子張)에게 말씀해 주셨으니, 달(達)은 근본[덕행(德行)]이 있음을 말함이요, 문(聞)은 근본이 없음을 말한다. 그렇다면 배우는 자가 근본을 힘쓰지 않을 수 있겠는가.”"
孟子曰人之所以異於禽獸者幾希庶民去之君子存之,幾希少也庶衆也人物之生同得天地之理以爲性同得天地之氣以爲形其不同者獨人於其間得形氣之正而能有以全其性爲少異耳雖曰少異然人物之所以分實在於此衆人不知此而去之則名雖爲人而實無以異於禽獸君子知此而存之是以戰兢惕厲而卒能有以全其所受之正也,孟子曰：“人之所以異於禽獸者幾希，庶民去之，君子存之。”,幾希，少也。庶，衆也。人物之生，同得天地之理以爲性，同得天地之氣以爲形；其不同者，獨人於其間得形氣之正，而能有以全其性，爲少異耳。雖曰少異，然人物之所以分，實在於此。衆人不知此而去之，則名雖爲人，而實無以異於禽獸。君子知此而存之，是以戰兢惕厲，而卒能有以全其所受之正也。,"맹자(孟子)께서 말씀하였다. “사람이 금수(禽獸)와 다른 것이 얼마 안되니, 서민(庶民)[중인(衆人)]들은 이것을 버리고, 군자(君子)는 이것을 보존한다.”","기희(幾希)는 적음, 서(庶)는 많음이다. 사람과 동물이 태어날 때에 똑같이 천지(天地)의 이(理)를 얻어 성(性)을 삼았고, 똑같이 천지(天地)의 기(氣)를 얻어 형체를 삼았으니, 그 같지 않은 점은, 오직 사람은 그 사이에 형기(形氣)의 올바름을 얻어 본성(本性)을 온전히 보존할 수 있는 것, 이것이 조금 다를 뿐이다. 비록 조금 다르다고 말하나, 사람과 동물의 구분되는 바는 실로 여기에 있는 것이다. 중인(衆人)들은 이를 알지 못하여 버리니, 이름은 비록 사람이라 하나 실제는 금수(禽獸)와 다를 것이 없고, 군자(君子)는 이를 알아 보존한다. 이 때문에 전전긍긍하며 두려워하고 조심하여 마침내 그 받은 바의 올바름을 온전히 보존함이 있는 것이다."
舜明於庶物察於人倫由仁義行非行仁義也,物事物也明則有以識其理也人倫說見前篇察則有以盡其理之詳也物理固非度外而人倫尤切於身故其知之有詳略之異在舜則皆生而知之也由仁義行非行仁義則仁義已根於心而所行皆從此出非以仁義爲美而後勉强行之所謂安而行之也此則聖人之事不待存之而無不存矣,舜明於庶物，察於人倫，由仁義行，非行仁義也。,物，事物也。明，則有以識其理也。人倫，說見前篇。察，則有以盡其理之詳也。物理固非度外，而人倫尤切於身，故其知之有詳略之異。在舜則皆生而知之也。由仁義行，非行仁義，則仁義已根於心，而所行皆從此出。非以仁義爲美，而後勉强行之，所謂安而行之也。此則聖人之事，不待存之，而無不存矣。,"순(舜)임금은 여러 사물의 이치에 밝으시며 인륜(人倫)에 특히 살피셨으니, 인의(仁義)를 따라 행하신 것이요. 인의(仁義)를 행하려고 하신 것은 아니었다.”","물(物)은 사물(事物)이요, 명(明)은 그 이치를 앎이 있는 것이다. 인륜(人倫)은 해설이 전편(前篇)[등문공상(滕文公上)]에 보인다. 찰(察)은 그 이치의 상세함을 다함이 있는 것이다. 사물의 이치는 진실로 도외(度外)가 아니나, 인륜(人倫)이 특히 사람의 몸에 간절하다. 그러므로 그 앎에 상세하고 간략한 차이가 있는 것이니, 순(舜)임금에 있어서는 모두 생이지지(生而知之)이다. 인의(仁義)를 따라 행함이요 인의(仁義)를 행하려 함이 아니라는 것은, 인의(仁義)가 이미 마음속에 뿌리 하여 행하는 바가 모두 이로부터 나온 것이요, 인의(仁義)를 아름답게 여긴 뒤에 억지로 힘써 행한 것이 아니니, 이른바 안이행지(安而行之)라는 것이다. 이는 성인(聖人)의 일이니, 보존하려 하기를 기다리지 않아도 보존되지 않음이 없는 것이다."
,尹氏曰存之者君子也存者聖人也君子所存存天理也由仁義行存者能之,,尹氏曰：“存之者，君子也；存者，聖人也。君子所存，存天理也。由仁義行，存者能之。”,,"윤씨(尹氏)가 말하였다. ‘보존하려 하는 것은 군자(君子)요, 저절로 보존하는 것은 성인(聖人)이다. 군자(君子)가 보존하는 것은 천리(天理)를 보존함이니, 인의(仁義)를 따라 행함은 존자(存者)[성인(聖人)]만이 능하다.”"
孟子曰禹惡旨酒而好善言,戰國策曰儀狄作酒禹飮而甘之曰後世必有以酒亡其國者遂疏儀狄而絶旨酒書曰禹拜昌言,孟子曰：“禹惡旨酒而好善言。”,戰國策曰：“儀狄作酒，禹飮而甘之，曰‘後世必有以酒亡其國者’，遂疏儀狄而絶旨酒。”書曰：“禹拜昌言。”,"맹자(孟子)께서 말씀하였다. “우왕(禹王)은 맛있는 술을 싫어하고, 선언(善言)을 좋아하셨다.”","《전국책(戰國策)》에 이르기를, “의적(儀狄)이 술을 만들자, 우왕(禹王)은 그 술을 마셔보고 맛있게 여기며 말씀하시기를 ‘후세(後世)에 반드시 술로써 나라를 망칠 자가 있을 것이다.’ 하시고는, 마침내 의적(儀狄)을 소원히 하고 맛있는 술을 입에 끊었다.” 하였다. 《서경(書經)》에 이르기를 “우왕(禹王)은 창언(昌言)[선언(善言)]에 절하였다.” 하였다."
湯執中立賢無方,執謂守而不失中者無過不及之名方猶類也立賢無方惟賢則立之於位不問其類也,湯執中，立賢無方。,執，謂守而不失。中者，無過不及之名。方，猶類也。立賢無方，惟賢則立之於位，不問其類也。,"탕왕(湯王)은 중도(中道)를 잡으시며, 어진이를 세우되 일정한 방소(方所)가 없이 하셨다.","집(執)은 지키고 잃지 않음을 이른다. 중(中)은 과(過)와 불급(不及)이 없는 것의 명칭이다. 방(方)은 유(類)와 같으니, 어진이를 세우되 방소(方所)가 없이 했다는 것은 오직 어진 자이면 그를 지위에 세우고, 그 부류를 따지지 않은 것이다."
文王視民如傷望道而未之見,民已安矣而視之猶若有傷道已至矣而望之猶若未見聖人之愛民深而求道切如此不自滿足終日乾乾之心也,文王視民如傷，望道而未之見。,民已安矣，而視之猶若有傷；道已至矣，而望之猶若未見。聖人之愛民深，而求道切如此。不自滿足，終日乾乾之心也。,"문왕(文王)은 백성을 보기를 다칠 듯이 여기셨으며, 도(道)를 바라보시고도 보지 못한 듯이 여기셨다.","백성이 이미 편안하되, 보기를 오히려 다침이 있을까 여기셨고, 도(道)가 이미 지극하되, 바라보기를 오히려 보지 못한 듯이 여기셨으니, 성인(聖人)이 백성 사랑하기를 깊이 하고, 도(道)를 구하기를 간절히 함이 이와 같았다. 이는 스스로 만족히 여기지 않아 종일토록 부지런히 부지런히 힘쓰시는 마음이다."
武王不泄邇不忘遠,泄狎也邇者人所易狎而不泄遠者人所易忘而不忘德之盛仁之至也,武王不泄邇，不忘遠。,泄，狎也。邇者人所易狎而不泄，遠者人所易忘而不忘，德之盛，仁之至也。,"무왕(武王)은 가까운 자를 친압하지 않으셨으며, 먼 자를 잊지 않으셨다.","설(泄)은 친압함[함부로 대함]이다. 가까운 자는 사람이 친압하기 쉬운 바인데도 친압하지 않으셨고, 먼 자는 사람이 잊기 쉬운 바인데도 잊지 않으셨으니, 덕(德)이 성하고 인(仁)이 지극하시다."
周公思兼三王以施四事其有不合者仰而思之夜以繼日幸而得之坐以待旦,三王禹也湯也文武也四事上四條之事也時異勢殊故其事或有所不合思而得之則其理初不異矣坐以待旦急於行也,周公思兼三王，以施四事；其有不合者，仰而思之，夜以繼日；幸而得之，坐以待旦。,三王：禹也，湯也，文武也。四事，上四條之事也。時異勢殊，故其事或有所不合，思而得之，則其理初不異矣。坐以待旦，急於行也。,"주공(周公)은 세 왕(王)을 겸하시어 네 가지 일을 시행할 것을 생각하시되, 부합하지 않는 것이 있으면, 우러러 생각하여 밤으로써 날을 이어서, 다행히 터득하시면 그대로 앉아 날이 새기를 기다리셨다.","삼왕(三王)은 우왕(禹王), 탕왕(湯王), 문왕(文王)·무왕(武王)이요, 사사(四事)는 위 네 가지 조항의 일이다. 때가 다르고 세(勢)가 다르기 때문에 그 일에 혹 부합되지 않는 바가 있으나, 생각하여 터득하면 그 이치가 애당초 다르지 않다. 앉아서 날이 새기를 기다린다는 것은 실행하기를 급히 여긴 것이다."
,此承上章言舜因歷敍群聖以繼之而各擧其一事以見其憂勤惕厲之意蓋天理之所以常存而人心之所以不死也程子曰孟子所稱各因其一事而言非謂武王不能執中立賢湯却泄邇忘遠也人謂各擧其盛亦非也聖人亦無不盛,,此承上章言舜，因歷敍群聖以繼之；而各擧其一事，以見其憂勤惕厲之意。蓋天理之所以常存，而人心之所以不死也。程子曰：“孟子所稱，各因其一事而言，非謂武王不能執中立賢，湯却泄邇忘遠也。人謂各擧其盛，亦非也，聖人亦無不盛。”,,"이는 위 장(章)에 순(舜)임금을 말씀한 것을 이어서, 인하여 여러 성인(聖人)을 차례로 서술하여 뒤를 이으면서, 각기 그 한 가지 일을 들어서 그 걱정하고 부지런히 힘쓰며 두려워한 뜻을 나타낸 것이니, 천리(天理)가 이 때문에 항상 보존되는 것이요, 인심(人心)이 이 때문에 죽지 않는 것이다. 정자(程子)가 말씀하였다. “맹자(孟子)께서 칭한 바는 각기 그 한 가지 일을 인하여 말씀한 것이니, 무왕(武王)은 중(中)을 잡지 못하고, 어진 자를 세움에 방소(方所)가 없이 하지 못하며, 탕왕(湯王)은 가까운 자를 친압하고, 먼 자를 잊었다고 말씀한 것은 아니다. 사람들은 이르기를 ‘각기 그 성(盛)한 점을 들었다.’ 하나, 이 또한 틀린 말이다. 성인(聖人)은 또한 성(盛)하지 않음이 없으시다.”"
孟子曰王者之跡熄而詩亡詩亡然後春秋作,王者之跡熄謂平王東遷而政敎號令不及於天下也詩亡謂黍離降爲國風而雅亡也春秋魯史記之名孔子因而筆削之始於魯隱公之元年實平王之四十九年也,孟子曰：“王者之跡熄而詩亡，詩亡然後春秋作。”,王者之跡熄，謂平王東遷，而政敎號令不及於天下也。詩亡，謂黍離降爲國風而雅亡也。春秋，魯史記之名。孔子因而筆削之。始於魯隱公之元年，實平王之四十九年也。,"맹자(孟子)께서 말씀하였다. “왕자(王者)의 자취가 종식됨에 시(詩)가 없어졌으니, 시(詩)가 없어진 뒤에 《춘추(春秋)》가 나왔다.”","왕자(王者)의 자취가 종식되었다는 것은 평왕(平王)이 동쪽으로 천도(遷都)함에 정교(政敎)와 호령(號令)이 천하에 미치지 못함을 이른다. 시망(詩亡)은 〈서리편(黍離篇)〉이 강등되어 국풍(國風)이 됨에 아(雅)가 없어짐을 이른다. 《춘추(春秋)》는 노(魯)나라 사기(史記)의 이름이니, 공자(孔子)께서 그대로 인습하여 <일을> 기록하고 삭제하시되, 노(魯)나라 은공(隱公) 원년(元年)에 시작하니, 실로 평왕(平王) <즉위(卽位)> 49년이었다."
晉之乘楚之檮杌魯之春秋一也,乘義未詳趙氏以爲興於田賦乘馬之事或曰取記載當時行事而名之也檮杌惡獸名古者因以爲凶人之號取記惡垂戒之義也春秋者記事者必表年以首事年有四時故錯擧以爲所記之名也古者列國皆有史官掌記時事此三者皆其所記冊書之名也,晉之乘，楚之檮杌，魯之春秋，一也。,乘義未詳。趙氏以爲興於田賦乘馬之事。或曰：“取記載當時行事而名之也。”檮杌，惡獸名，古者因以爲凶人之號，取記惡垂戒之義也。春秋者，記事者必表年以首事。年有四時，故錯擧以爲所記之名也。古者列國皆有史官，掌記時事。此三者皆其所記冊書之名也。,진(晉)나라의 《승(乘)》과 초(楚)나라의 《도올(檮杌)》과 노(魯)나라의 《춘추(春秋)》가 똑같은 것이다.,"‘승(乘)’은 뜻이 상세하지 않다. 조씨(趙氏)는 이르기를 “전부(田賦) 승마(乘馬)의 일에서 나왔다.” 하고, 혹자는 이르기를 “당시 행사(行事)를 기재함을 취하여 이름하였다.” 한다. ‘도올(檮杌)’은 나쁜 짐승의 이름이다. 옛적에 인하여 흉인(凶人)의 이름으로 삼았으니, 악한 일을 기록하여 경계를 드리운 뜻을 취한 것이다. ‘춘추(春秋)’는 일을 기록하는 자가 반드시 연도(年度)를 표시하여 사건의 앞에 놓으니, 년(年)에는 사시(四時)가 있기 때문에 번갈아 들어서 기록한 바의 책명으로 삼은 것이다. 옛적에 열국(列國)이 모두 사관(史官)이 있어서 당시의 일을 관장하여 기록하였으니, 이 세 가지는 모두 그 기록한 바 책의 이름이다."
其事則齊桓晉文其文則史孔子曰其義則丘竊取之矣,春秋之時五霸迭興而桓文爲盛史史官也竊取者謙辭也公羊傳作其辭則丘有罪焉爾意亦如此蓋言斷之在己所謂筆則筆削則削游夏不能贊一辭者也尹氏曰言孔子作春秋亦以史之文載當時之事也而其義則定天下之邪正爲百王之大法,其事則齊桓、晉文，其文則史。孔子曰：‘其義則丘竊取之矣。’,春秋之時，五霸迭興，而桓文爲盛。史，史官也。竊取者，謙辭也。公羊傳作“其辭則丘有罪焉爾”，意亦如此。蓋言斷之在己，所謂筆則筆、削則削，游夏不能贊一辭者也。尹氏曰：“言孔子作春秋，亦以史之文載當時之事也，而其義則定天下之邪正，爲百王之大法。”,"그 일은 제환공(齊桓公)·진문공(晉文公)의 일이요, 그 문체(文體)는 사관(史官)의 문체(文體)이다. 공자(孔子)께서 말씀하시기를 ‘그 의(義)는 내가 저으기 취했다.’ 하셨다.”","춘추(春秋)시대에 오패(五霸)가 차례로 일어났는데, 환공(桓公)과 문공(文公)이 가장 성하였다. 사(史)는 사관(史官)이다. 절취(竊取)는 겸사(謙辭)이다. 《공양전(公羊傳)》에는 “그 말인즉 내가 책임이 있다.”라고 되어 있으니, 그 뜻도 이와 같다. 결단하기를 자기 마음대로 하심을 말씀한 것이니, <《사기(史記)》에> 이른바 “기록할 것은 기록하고, 삭제할 것은 삭제하여, 자유(子游)·자하(子夏)가 한 마디 말도 돕지 못했다.”는 것이다. 윤씨(尹氏)가 말하였다. “공자(孔子)께서 《춘추(春秋)》를 지으실 적에 또한 사관(史官)의 문체로써 당시의 일을 기재하였는데, 그 의(義)는 천하(天下)의 사정(邪正)을 결정하여 백왕(百王)의 대법(大法)이 되었음을 말씀한 것이다.”"
,此又承上章歷敍群聖因以孔子之事繼之而孔子之事莫大於春秋故特言之,,此又承上章歷敍群聖，因以孔子之事繼之；而孔子之事莫大於春秋，故特言之。,,"이는 또 위 장(章)에 여러 성인(聖人)을 차례로 서술함을 이어서, 인하여 공자(孔子)의 일로써 뒤를 이었는데, 공자(孔子)의 일은 《춘추(春秋)》보다 더 큰 것이 없다. 그러므로 특별히 말씀하신 것이다."
孟子曰君子之澤五世而斬小人之澤五世而斬,澤猶言流風餘韻也父子相繼爲一世三十年亦爲一世斬絶也大約君子小人之澤五世而絶也楊氏曰四世而緦服之窮也五世袒免殺同姓也六世親屬竭矣服窮則遺澤寖微故五世而斬,孟子曰：“君子之澤五世而斬，小人之澤五世而斬。”,澤，猶言流風餘韻也。父子相繼爲一世，三十年亦爲一世。斬，絶也。大約君子小人之澤，五世而絶也。楊氏曰：“四世而緦，服之窮也；五世袒免，殺同姓也；六世親屬竭矣。服窮則遺澤寖微，故五世而斬。”,"맹자(孟子)께서 말씀하였다. “군자(君子)의 유택(遺澤)도 오세(五世)면 끊기고, 소인(小人)의 유택(遺澤)도 오세(五世)면 끊긴다.”","택(澤)은 유풍(流風) 여운(餘韻)이란 말과 같다. 부자(父子)가 서로 계승하는 것을 일세(一世)라 하며, 30년을 또한 일세(一世)라 한다. 참(斬)은 끊김이니, 대략 군자(君子)와 소인(小人)의 유택(遺澤)이 오세(五世)면 끊긴다. 양씨(楊氏)가 말하였다. “사세(四世)엔 시마복(緦麻服)을 입으니, 복(服)이 다한 것이요, 오세(五世)엔 단문(袒免)을 하니, 동성(同姓)으로 강등된 것이며, 육세(六世)엔 친속(親屬)이 다한다. 복(服)이 다하면 유택(遺澤)이 점점 미미해지기 때문에 오세(五世)면 끊기는 것이다.”"
予未得爲孔子徒也予私淑諸人也,私猶竊也淑善也李氏以爲方言是也人謂子思之徒也自孔子卒至孟子遊梁時方百四十餘年而孟子已老然則孟子之生去孔子未百年也故孟子言予雖未得親受業於孔子之門然聖人之澤尙存猶有能傳其學者故我得聞孔子之道於人而私竊以善其身蓋推尊孔子而自謙之辭也,予未得爲孔子徒也，予私淑諸人也。,私，猶竊也。淑，善也。李氏以爲方言是也。人，謂子思之徒也。自孔子卒至孟子遊梁時，方百四十餘年，而孟子已老。然則孟子之生，去孔子未百年也。故孟子言予雖未得親受業於孔子之門，然聖人之澤尙存，猶有能傳其學者。故我得聞孔子之道於人，而私竊以善其身，蓋推尊孔子而自謙之辭也。,"나는 공자(孔子)의 문도(門徒)가 되지는 못하였으나, 나는 남에게서 사사로이 선(善)하게 하였노라.”","사(私)는 절(竊)과 같고, 숙(淑)은 선(善)함이다. 이씨(李氏)가 이르기를 “방언(方言)이다.” 하였으니, 그 말이 옳다. 인(人)은 자사(子思)의 무리를 이른다. 공자(孔子)께서 별세한 뒤로부터 맹자(孟子)가 양(梁)땅에 계실 때에 이르기까지 140여 년이었는데, 맹자(孟子)께서 이미 늙으셨으니, 그렇다면 맹자(孟子)의 출생은 공자(孔子)와 거리가 백 년이 못되는 것이다. 그러므로 맹자(孟子)께서 말씀하시기를 “내 비록 공자(孔子)의 문하에서 친히 수업(受業)하지는 못하였으나, 성인(聖人)의 유택이 아직 남아 있어서 오히려 그 학문을 전수한 자가 있었다. 그러므로 내가 공자(孔子)의 도(道)를 남에게서 얻어들어 사사로이 그 몸을 선(善)하게 할 수 있었다.”고 하신 것이니, 공자(孔子)를 추존(推尊)하고 스스로 겸사 하신 말씀이다."
,此又承上三章歷敍舜禹至於周孔而以是終之其辭雖謙然其所以自任之重亦有不得而辭者矣,,此又承上三章，歷敍舜禹，至於周孔，而以是終之。其辭雖謙，然其所以自任之重，亦有不得而辭者矣。,,"이는 또 위 세 장(章)에서 순(舜)임금과 우왕(禹王)을 차례로 서술하고 주공(周公)·공자(孔子)에 이른 것을 이어서, 이것으로써 끝을 마치셨으니, 그 말씀은 비록 겸사(謙辭)이나, 그 스스로 책임지신 바의 중(重)함을 또한 사양할 수 없는 점이 있으시다."
孟子曰可以取可以無取取傷廉可以與可以無與與傷惠可以死可以無死死傷勇,先言可以者略見而自許之辭也後言可以無者深察而自疑之辭也過取固害於廉然過與亦反害其惠過死亦反害其勇蓋過猶不及之意也林氏曰公西華受五秉之粟是傷廉也冉子與之是傷惠也子路之死於衛是傷勇也,孟子曰：“可以取，可以無取，取傷廉；可以與，可以無與，與傷惠；可以死，可以無死，死傷勇。”,先言可以者，略見而自許之辭也，後言可以無者，深察而自疑之辭也。過取固害於廉，然過與亦反害其惠，過死亦反害其勇，蓋過猶不及之意也。林氏曰：“公西華受五秉之粟，是傷廉也；冉子與之，是傷惠也；子路之死於衛，是傷勇也。”,"맹자(孟子)께서 말씀하였다. “얼핏 보면 취할 만하고, 자세히 보면 취하지 말아야 할 경우에 취하면 청렴을 상하며, 얼핏 보면 줄 만하고, 자세히 보면 주지 말아야 할 경우에 주면 은혜를 상하며, 얼핏 보면 죽을 만하고, 자세히 보면 죽지 말아야 할 경우에 죽으면 용맹을 상한다.”","먼저 가이(可以)라고 말한 것은 대략 보고서 스스로 허여한 말이요, 뒤에 가이무(可以無)라고 말한 것은 깊이 살펴보고 스스로 의심한 말이다. 지나치게 취함은 진실로 청렴에 손상되나. 지나치게 주는 것도 또한 도리어 은혜를 손상하고, 지나치게 죽음도 또한 도리어 용맹을 손상하는 것이니 과(過)함이 불급(不及)함과 같다는 뜻이다. 임씨(林氏)가 말하였다. “공서화(公西華)가 오병(五秉)의 곡식을 받은 것은 이는 청렴을 손상한 것이요, 염자(冉子)가 준 것은 이는 은혜를 손상한 것이요, 자로(子路)가 위(衛)나라에서 죽은 것은 이는 용맹을 손상한 것이다.”"
逄蒙學射於羿盡羿之道思天下惟羿爲愈己於是殺羿孟子曰是亦羿有罪焉公明儀曰宜若無罪焉曰薄乎云爾惡得無罪,羿有窮后羿也逄蒙羿之家衆也羿善射簒夏自立後爲家衆所殺愈猶勝也薄言其罪差薄耳,逄蒙學射於羿，盡羿之道，思天下惟羿爲愈己，於是殺羿。孟子曰：“是亦羿有罪焉。”公明儀曰：“宜若無罪焉。”曰：“薄乎云爾，惡得無罪？“,羿，有窮后羿也。逄蒙，羿之家衆也。羿善射，簒夏自立，後爲家衆所殺。愈，猶勝也。薄，言其罪差薄耳。,"방몽(逄蒙)이 활쏘기를 예(羿)에게서 배워, 예(羿)의 기술을 다 배우고 생각하기를 ‘천하에 오직 예(羿)만이 자기보다 낫다.’ 하여, 예(羿)를 죽였다. 맹자(孟子)께서 이를 평하시기를 “이 또한 예(羿)에게도 책임이 있는 것이다. 공명의(公明儀)는 ‘마땅히 죄가 없을 듯하다.’ 하였으나, 박(薄)할지언정 어찌 죄가 없다 하겠는가.”","예(羿)는 유궁(有窮)나라의 군주인 예(羿)이다. 방몽(逄蒙)은 예(羿)의 가중(家衆)이다. 예(羿)는 활쏘기를 잘하여 하(夏)나라를 찬탈하고 스스로 즉위했었는데, 뒤에 가중(家衆)에게 살해당하였다. 유(愈)는 승(勝)[나음]과 같다. 박(薄)은 그 죄가 조금 박함을 말한 것이다."
