대문,주석,대문표점,주석표점,대문해석,주석해석
孟子謂蚳鼃曰子之辭靈丘而請士師似也爲其可以言也今旣數月矣未可以言與,蚳鼃齊大夫也靈丘齊下邑似也言所爲近似有理可以言謂士師近王得以諫刑罰之不中者,孟子謂蚔鼃曰：“子之辭靈丘而請士師，似也，爲其可以言也。今旣數月矣，未可以言與？”,蚔鼃，齊大夫也。靈丘，齊下邑。似也，言所爲近似有理。可以言，謂士師近王，得以諫刑罰之不中者。,맹자(孟子)께서 지와(蚳鼃)에게 이르시기를 “그대가 영구(靈丘)의 읍재(邑宰)를 사양하고 사사(士師)가 되기를 청한 것이 그럴 듯함은 <사사(士師)가> 말을 할 수 있기 때문이다. 그런데 이제 이미 몇 개월이 지났는데 아직도 말할 수 없단 말인가?”,지와(蚳鼃)는 제(齊)나라 대부(大夫)이다. 영구(靈丘)는 제(齊)나라 하읍(下邑)이다. 사야(似也)는 그의 한 바가 이치가 있음에 근사(近似)함을 말한 것이다. 가이언(可以言)은 사사(士師)가 왕(王)을 가까이 모셔서 형벌이 <도(道)에> 맞지 않는 것을 간(諫)할 수 있음을 말한 것이다.
蚳鼃諫於王而不用致爲臣而去,致猶還也,蚔鼃諫於王而不用，致爲臣而去。,致，猶還也。,"지와(蚳鼃)가 왕(王)에게 간(諫)했으나 쓰여지지 않자, 신하 됨을 내놓고 떠나갔다.",치(致)는 환(還)[되돌려줌]와 같다.
齊人曰所以爲蚳鼃則善矣所以自爲則吾不知也,譏孟子道不行而不能去也,齊人曰：“所以爲蚔鼃，則善矣；所以自爲，則吾不知也。”,譏孟子道不行而不能去也。,"제(齊)나라 사람들이 말하였다. “지와(蚳鼃)를 위해서 한 것은 좋으나, 맹자(孟子) 자신이 하는 것은 내 이해할 수 없다.”",맹자(孟子)는 도(道)가 행해지지 않는 데도 떠나가지 못한다고 비난한 것이다.
公都子以告,公都子孟子弟子也,公都子以告。,公都子，孟子弟子也。,"공도자(公都子)가 이것을 아뢰자,",공도자(公都子)는 맹자(孟子)의 제자(弟子)이다.
曰吾聞之也有官守者不得其職則去有言責者不得其言則去我無官守我無言責也則吾進退豈不綽綽然有餘裕哉,官守以官爲守者言責以言爲責者綽綽寬貌裕寬意也孟子居賓師之位未嘗受祿故其進退之際寬裕如此尹氏曰進退久速當於理而已,曰：“吾聞之也：有官守者，不得其職則去；有言責者，不得其言則去。我無官守，我無言責也，則吾進退，豈不綽綽然有餘裕哉？”,官守，以官爲守者。言責，以言爲責者。綽綽，寬貌。裕，寬意也。孟子居賓師之位，未嘗受祿。故其進退之際，寬裕如此。尹氏曰：“進退久速，當於理而已。”,"맹자(孟子)께서 말씀하였다. “내 들으니, ‘관수(官守)가 있는 자가 그 직책을 수행할 수 없으면 떠나고, 언책(言責)을 지고 있는 자가 그 말을 할 수 없으면 떠난다.’ 하였으니, 나는 관수(官守)가 없으며 나는 언책(言責)이 없으니, 그렇다면 나의 진퇴(進退)가 어찌 작작(綽綽)하게 여유가 있지 않겠는가?”","관수(官守)는 관(官)으로써 맡음을 삼는 것이요, 언책(言責)은 말로써 책임을 삼는 것이다. 작작(綽綽)은 너그러운 모양이요, 유(裕)는 너그러운 뜻이다. 맹자(孟子)는 빈사(賓師)의 지위에 처하여 일찍이 녹(祿)을 받지 않았다. 그러므로 그 진퇴(進退)의 즈음에 너그럽고 여유 있음이 이와 같으셨던 것이다. 윤씨(尹氏)가 말하였다. “나아가고 물러감과 오래 머물고 빨리 떠남을 의리(義理)에 마땅하게 할뿐이다.”"
孟子爲卿於齊出弔於滕王使蓋大夫王驩爲輔行王驩朝暮見反齊滕之路未嘗與之言行事也,蓋齊下邑也王驩王嬖臣也輔行副使也反往而還也行事使事也,孟子爲卿於齊，出弔於滕，王使蓋大夫王驩爲輔行。王驩朝暮見，反齊滕之路，未嘗與之言行事也。,蓋，齊下邑也。王驩，王嬖臣也。輔行，副使也。反，往而還也。行事，使事也。,"맹자(孟子)가 제(齊)나라에서 경(卿)이 되시어 등(滕)나라에 가서 조문(弔問)하실 적에 왕(王)이 합(蓋)땅의 대부(大夫)인 왕환(王驩)으로 하여금 보행(輔行)[부사(副使)]를 하게 하였다. 그리하여 왕환(王驩)이 아침·저녁으로 뵈었는데, <맹자(孟子)께서는> 제(齊)나라와 등(滕)나라의 길을 왕복(往復)하도록 일찍이 그와 더불어 행사(行事)를 말씀하지 않으셨다.",합(蓋)은 제(齊)나라 하읍(下邑)이다. 왕환(王驩)은 왕(王)의 총애하는 신하이다. 보행(輔行)은 부사(副使)이다. 반(反)은 갔다가 돌아오는 것이다. 행사(行事)는 사신(使臣)가는 일이다.
公孫丑曰齊卿之位不爲小矣齊滕之路不爲近矣反之而未嘗與言行事何也曰夫旣或治之予何言哉,王驩蓋攝卿以行故曰齊卿夫旣或治之言有司已治之矣孟子之待小人不惡而嚴如此,公孫丑曰：“齊卿之位，不爲小矣；齊滕之路，不爲近矣。反之而未嘗與言行事，何也？”曰：“夫旣或治之，予何言哉？”,王驩蓋攝卿以行，故曰齊卿。夫旣或治之，言有司已治之矣。孟子之待小人，不惡而嚴如此。,"공손추(公孫丑)가 말하였다. “제경(齊卿)의 지위가 작지 않으며, 제(齊)나라와 등(滕)나라의 길이 가깝지 않은 데도 왕복(往復)하도록 일찍이 그와 더불어 행사(行事)를 말씀하지 않음은 어째서입니까?” 맹자(孟子)께서 말씀하였다. “이미 혹자(或者)가 그것을 다스렸으니, 내 어찌 말할 것이 있겠는가.”","왕환(王驩)이 아마도 경(卿)을 대리하여 간 듯하다, 그러므로 제경(齊卿)이라고 말한 것이다. 이미 혹자가 다스렸다는 것은 유사(有司)가 이미 다스림을 말한 것이다. 맹자(孟子)께서 소인(小人)을 함에 미워하지 않으면서도 엄격함이 이와 같으셨다."
孟子自齊葬於魯反於齊止於嬴充虞請曰前日不知虞之不肖使虞敦匠事嚴虞不敢請今願竊有請也木若以美然,孟子仕於齊喪母歸葬於魯嬴齊南邑充虞孟子弟子嘗董治作棺之事者也嚴急也木棺木也以已通以美太美也,孟子自齊葬於魯，反於齊，止於嬴。充虞請曰：“前日不知虞之不肖，使虞敦匠事。嚴，虞不敢請。今願竊有請也，木若以美然。”,孟子仕於齊，喪母，歸葬於魯。嬴，齊南邑。充虞，孟子弟子，嘗董治作棺之事者也。嚴，急也。木，棺木也。以、已通。以美，太美也。,"맹자(孟子)께서 제(齊)나라로부터 노(魯)나라에 가서 장례를 지내시고 제(齊)나라로 돌아오실 적에 영(嬴)땅에 머무르셨다. 충우(充虞)가 청하기를 “지난날에 저의 불초(不肖)함을 알지 못하시어 저로 하여금 목수 일을 맡게 하셨는데, 하도 급하여 제가 감히 묻지 못했습니다. 지금에 저으기 묻기를 원하오니, 관목(棺木)이 너무 아름다운 듯하였습니다.”","맹자(孟子)가 제(齊)나라에서 벼슬할 때에 어머니를 잃으시고 노(魯)나라로 돌아가 장례 하셨다. 영(嬴)은 제(齊)나라 남쪽에 있는 읍(邑)이다. 충우(充虞)는 맹자(孟子)의 제자(弟子)이니, 일찍이 관(棺) 만드는 일을 감독하여 다스린 자이다. 엄(嚴)은 급함이다. 목(木)은 관목(棺木)이다. 이(以)는 이(已)와 통하니, 이미(以美)는 너무 아름다운 것이다."
曰古者棺槨無度中古棺七寸槨稱之自天子達於庶人非直爲觀美也然後盡於人心,度厚薄尺寸也中古周公制禮時也槨稱之與棺相稱也欲其堅厚久遠非特爲人觀視之美而已,曰：“古者棺槨無度，中古棺七寸，槨稱之。自天子達於庶人。非直爲觀美也，然後盡於人心。”,度，厚薄尺寸也。中古，周公制禮時也。槨稱之，與棺相稱也。欲其堅厚久遠，非特爲人觀視之美而已。,"맹자(孟子)께서 말씀하였다. “옛적에는 관곽(棺槨)이 일정한 한도(限度)가 없었는데, 중고(中古)에 관(棺)은 칠촌(七寸)이고 곽(槨)도 이에 걸맞게 하여, 천자(天子)로부터 서인(庶人)에까지 이르렀으니, 이것은 다만 보기에 아름답게 하기 위해서가 아니라, 이렇게 한 뒤에야 인심(人心)에 다하기 때문이었다.”","도(度)는 후박(厚薄)의 치수이다. 중고(中古)는 주공(周公)이 예(禮)를 만들 당시이다. 곽칭지(槨稱之)는 관(棺)과 서로 걸맞게 하는 것이다. 견고하고 두꺼워 장구(長久)하고 영원(永遠)하게 하고자 한 것이요, 비단 남들이 보기에 아름답게 하기 위해서일 뿐만이 아니다."
不得不可以爲悅無財不可以爲悅得之爲有財古之人皆用之吾何爲獨不然,不得謂法制所不當得得之爲有財言得之而又爲有財也或曰爲當作而,不得，不可以爲悅；無財，不可以爲悅。得之爲有財，古之人皆用之，吾何爲獨不然？,不得，謂法制所不當得。得之爲有財，言得之而又爲有財也。或曰：“爲當作而。”,"<법제(法制)에> 할 수 없으면 마음에 기쁠[흡족할] 수 없으며, 재력(財力)이 없으면 기쁠 수 없는 것이다. <법제(法制)에> 할 수 있고 또 재력이 있으면 옛 사람들이 모두 썼으니, 내 어찌하여 홀로 그렇게 하지 않겠는가?",부득(不得)은 법제(法制)에 할 수 없는 것을 이른다. 득지위유재(得之爲有財)는 <법제(法制)에> 할 수 있고 또 재력(財力)이 있는 것이다. 혹자(或者)는 이르기를 ‘위자(爲字)는 마땅히 이자(而字)가 되어야 한다.’고 한다.
且比化者無使土親膚於人心獨無恔乎,比猶爲也化者死者也恔快也言爲死者不使土親近其肌膚於人子之心豈不快然無所恨乎,且比化者，無使土親膚，於人心獨無恔乎？,比，猶爲也。化者，死者也。恔，快也。言爲死者不使土親近其肌膚，於人子之心，豈不快然無所恨乎？,"또 죽은 자를 위하여 흙으로 하여금 <시신(屍身)의> 살갗에 가까이 닿지 않게 한다면, 사람의 마음에 홀로 만족하지 않겠는가?","비(比)는 위(爲)[위함]와 같다. 화자(化者)는 죽은 자이다. 교(恔)는 쾌함이다. ‘죽은 자를 위하여 흙으로 하여금 그 살갗에 가까이 닿지 않게 한다면, 자식된 마음에 어찌 쾌하여 한(恨)되는 바가 없지 않겠는가.’ 라고 말씀한 것이다."
吾聞之也君子不以天下儉其親,送終之禮所當得爲而不自盡是爲天下愛惜此物而薄於吾親也,吾聞之也，君子不以天下儉其親。,送終之禮，所當得爲而不自盡，是爲天下愛惜此物，而薄於吾親也。,내가 들으니 ‘군자(君子)는 천하를 위하여 그 어버이에게 검박(儉朴)하게 하지 않는다.’고 하였다.”,"죽은 이를 장송(葬送)하는 예(禮)에 마땅히 할 수 있는데도 스스로 다하지 않는다면, 이것은 천하를 위해서 이 물건을 아껴 내 어버이에게 박(薄)하게 하는 것이다."
沈同以其私問曰燕可伐與孟子曰可子噲不得與人燕子之不得受燕於子噲有仕於此而子悅之不告於王而私與之吾子之祿爵夫士也亦無王命而私受之於子則可乎何以異於是,沈同齊臣以私問非王命也子噲子之事見前篇諸侯土地人民受之天子傳之先君私以與人則與者受者皆有罪也仕爲官也士卽從仕之人也,沈同以其私問曰：“燕可伐與？”孟子曰：“可。子噲不得與人燕，子之不得受燕於子噲。有仕於此，而子悅之，不告於王而私與之吾子之祿爵；夫士也，亦無王命而私受之於子，則可乎？何以異於是？”,沈同，齊臣。以私問，非王命也。子噲、子之，事見前篇。諸侯土地人民，受之天子，傳之先君。私以與人，則與者受者皆有罪也。仕，爲官也。士，卽從仕之人也。,"심동(沈同)이 사적(私的)[개인적]로 묻기를 “연(燕)나라를 정벌할 수 있습니까?” 하자, 맹자(孟子)께서 말씀하였다 “가(可)하다, 자쾌(子噲)도 남에게 연(燕)나라를 줄 수 없으며, 자지(子之)도 연(燕)나라를 자쾌(子噲)에게 받을 수 없는 것이다. 여기에 벼슬하는 자가 있는데, 자네가 그를 좋아하여 왕(王)에게 아뢰지 않고 사사로이 그대의 작록(爵祿)을 그에게 주거든, 그 선비 또한 왕명(王命)이 없이 사사로이 그대에게서 받는다면 가(可)하겠는가? 어찌 이와 다르겠는가?”","심동(沈同)은 제(齊)나라 신하이다. 사적(私的)으로 물었다는 것은 왕명(王命)이 아닌 것이다. 자쾌(子噲)와 자지(子之)에 대한 일은 전편(前篇)[양혜왕하(梁惠王下)]에 보인다. 제후(諸侯)는 토지와 인민을 천자(天子)에게서 받았으며 선군(先君)에게서 물려받았으니, 만일 사사로이 남에게 준다면 주는 자와 받는 자가 모두 죄가 있는 것이다. 사(仕)는 벼슬을 하는 것이요, 사(士)는 바로 벼슬에 종사하는 사람이다."
齊人伐燕或問曰勸齊伐燕有諸曰未也沈同問燕可伐與吾應之曰可彼然而伐之也彼如曰孰可以伐之則將應之曰爲天吏則可以伐之今有殺人者或問之曰人可殺與則將應之曰可彼如曰孰可以殺之則將應之曰爲士師則可以殺之今以燕伐燕何爲勸之哉,天吏解見上篇言齊無道與燕無異如以燕伐燕也史記亦謂孟子勸齊伐燕蓋傳聞此說之誤,齊人伐燕。或問曰：“勸齊伐燕，有諸？”曰：“未也。沈同問‘燕可伐與’？吾應之曰‘可’，彼然而伐之也。彼如曰‘孰可以伐之’？則將應之曰：‘爲天吏，則可以伐之。’今有殺人者，或問之曰‘人可殺與’？則將應之曰‘可’。彼如曰‘孰可以殺之’？則將應之曰：‘爲士師，則可以殺之。’今以燕伐燕，何爲勸之哉？”,天吏，解見上篇。言齊無道，與燕無異，如以燕伐燕也。史記亦謂孟子勸齊伐燕，蓋傳聞此說之誤。,"제(齊)나라 사람이 연(燕)나라를 정벌하자, 혹자(或者)가 묻기를 “제(齊)나라에게 연(燕)나라를 치도록 권하셨다 하니, 그런 일이 있었습니까?” 하자, 맹자(孟子)께서 말씀하였다. “아니다, 심동(沈同)이 ‘연(燕)나라를 정벌할 수 있습니까?’ 하고 묻기에 내 대답하기를 ‘가(可)하다’ 하였더니, 저 사람이 <내 말을> 옳게 여겨 정벌한 것이다. 저 사람이 만일 ‘누가 정벌할 수 있겠습니까?’ 하고 물었더라면, 나는 장차 대답하기를 ‘천리(天吏)가 되면 정벌할 수 있다.’ 하였을 것이다. 지금에 살인(殺人)한 자가 있는데, 혹자(或者)가 ‘그 사람을 죽일 수 있습니까?’ 하고 물으면, 나는 장차 대답하기를 ‘가(可)하다.’고 할 것이다. 저 사람이 만일 ‘누가 그를 죽일 수 있겠습니까?’ 하고 물으면, 나는 장차 대답하기를 ‘사사(士師)가 되면 죽일 수 있다.’고 할 것이다. 지금에는 연(燕)나라로써 연(燕)나라를 정벌하는 것이니, 내 어찌하여 권하였겠는가?”","천리(天吏)는 해석이 상편(上篇)[공손추상(公孫丑上)]에 보인다. 제(齊)나라의 무도(無道)함이 연(燕)나라와 다름이 없으니, 이는 연(燕)나라로써 연(燕)나라를 정벌함과 같음을 말씀한 것이다. 《사기(史記)》에도 ‘맹자(孟子)가 제(齊)나라에게 연(燕)나라를 정벌하도록 권하였다.’ 하였으니, 이 말을 전문(傳聞)한 오류(誤謬)일 것이다."
,楊氏曰燕固可伐矣故孟子曰可使齊王能誅其君弔其民何不可之有乃殺其父兄虜其子弟而後燕人畔之乃以是歸咎孟子之言則誤矣,,楊氏曰：“燕固可伐矣，故孟子曰可。使齊王能誅其君，弔其民，何不可之有？乃殺其父兄，虜其子弟，而後燕人畔之。乃以是歸咎孟子之言，則誤矣。”,,"양씨(楊氏)가 말하였다. “연(燕)나라는 진실로 정벌할 만하였다. 그러므로 맹자(孟子)께서 ‘가(可)하다.’고 말씀하셨으니, 가령 제왕(齊王)이 그 군주를 주벌(誅罰)하고 그 백성을 위로하였더라면 어찌 불가(不可)할 것이 있겠는가? 마침내 그 부형(父兄)을 죽이고 그 자제(子弟)들을 포로로 잡은 뒤에 연(燕)나라 사람들이 배반하였다. 그런데 이것을 가지고 맹자(孟子)의 말씀에 허물을 돌린다면 잘못이다.”"
燕人畔王曰吾甚慚於孟子,齊破燕後二年燕人共立太子平爲王,燕人畔。王曰：“吾甚慚於孟子。”,齊破燕後二年，燕人共立太子平爲王。,"연(燕)나라 사람이 배반하자, 왕(王)이 말씀하였다. “나는 매우 맹자(孟子)에게 부끄럽노라.”",제(齊)나라가 연(燕)나라를 격파(擊破)한 지 2년만에 연(燕)나라 사람들이 함께 태자(太子) 평(平)을 세워 왕(王)으로 삼았다.
陳賈曰王無患焉王自以爲與周公孰仁且智王曰惡是何言也曰周公使管叔監殷管叔以殷畔知而使之是不仁也不知而使之是不智也仁智周公未之盡也而況於王乎賈請見而解之,陳賈齊大夫也管叔名鮮武王弟周公兄也武王勝商殺紂立紂子武庚而使管叔與弟蔡叔霍叔監其國武王崩成王幼周公攝政管叔與武庚畔周公討而誅之,陳賈曰：“王無患焉。王自以爲與周公，孰仁且智？”王曰：“惡！是何言也？”曰：“周公使管叔監殷，管叔以殷畔。知而使之，是不仁也；不知而使之，是不智也。仁智，周公未之盡也，而況於王乎？賈請見而解之。”,陳賈，齊大夫也。管叔，名鮮，武王弟，周公兄也。武王勝商殺紂，立紂子武庚，而使管叔與弟蔡叔、霍叔監其國。武王崩，成王幼，周公攝政。管叔與武庚畔，周公討而誅之。,"진가(陳賈)가 말하였다. “왕(王)은 염려하지 마소서. 왕께서 스스로 생각하시기에 주공(周公)과 더불어 누가 더 인(仁)하고 또 지혜롭다고 여기십니까?” 왕(王)이 말씀하였다. “아! 이 웬 말인가?” 진가(陳賈)가 말하였다. “주공(周公)이 관숙(管叔)으로 하여금 은(殷)나라를 감독하게 하였는데, 관숙(管叔)이 은(殷)나라를 가지고 배반하였으니, <주공(周公)이> 이것을 알고 시켰다면 이는 불인(不仁)함이요, 알지 못하고 시켰다면 이는 부지(不智)함이니, 인(仁)과 지(智)는 주공(周公)도 다하지 못하셨으니, 하물며 왕(王)에게 있어서이겠습니까? 제가 맹자(孟子)를 뵙고 해명해 드리겠습니다.”","진가(陳賈)는 제(齊)나라 대부(大夫)이다. 관숙(管叔)은 이름이 선(鮮)이니, 무왕(武王)의 아우요, 주공(周公)의 형이다. 무왕(武王)이 상(商)나라를 이기고 주왕(紂王)을 죽이고는 주왕(紂王)의 아들 무경(武庚)을 세운 다음, 관숙(管叔)으로 하여금 아우인 채숙(蔡叔)·곽숙(霍叔)과 함께 그 나라를 감독하게 했었는데, 무왕(武王)이 죽고 성왕(成王)이 어려 주공(周公)이 섭정하자, 관숙(管叔)이 무경(武庚)과 함께 배반하니, 주공(周公)이 토벌하여 죽이셨다."
見孟子問曰周公何人也曰古聖人也曰使管叔監殷管叔以殷畔也有諸曰然曰周公知其將畔而使之與曰不知也然則聖人且有過與曰周公弟也管叔兄也周公之過不亦宜乎,言周公乃管叔之弟管叔乃周公之兄然則周公不知管叔之將畔而使之其過有所不免矣或曰周公之處管叔不如舜之處象何也游氏曰象之惡已著而其志不過富貴而已故舜得以是而全之若管叔之惡則未著而其志其才皆非象比也周公詎忍逆探其兄之惡而棄之邪周公愛兄宜無不盡者管叔之事聖人之不幸也舜誠信而喜象周公誠信而任管叔此天理人倫之至其用心一也,見孟子問曰：“周公何人也？”曰：“古聖人也。”曰：“使管叔監殷，管叔以殷畔也，有諸？”曰：“然。”曰：“周公知其將畔而使之與？”曰：“不知也。”“然則聖人且有過與？”曰：“周公，弟也；管叔，兄也。周公之過，不亦宜乎？”,言周公乃管叔之弟，管叔乃周公之兄，然則周公不知管叔之將畔而使之，其過有所不免矣。或曰：“周公之處管叔，不如舜之處象何也？”游氏曰：“象之惡已著，而其志不過富貴而已，故舜得以是而全之；若管叔之惡則未著，而其志其才皆非象比也，周公詎忍逆探其兄之惡而棄之邪？周公愛兄，宜無不盡者。管叔之事，聖人之不幸也。舜誠信而喜象，周公誠信而任管叔，此天理人倫之至，其用心一也。”,"진가(陳賈)가 맹자(孟子)를 뵙고 묻기를 “주공(周公)은 어떤 사람입니까” 하자, 맹자(孟子)께서 “옛 성인(聖人)이시다.”하고 대답하셨다. “관숙(管叔)으로 하여금 은(殷)나라를 감독하게 하였는데, 관숙(管叔)이 은(殷)나라를 가지고 배반했다 하니, 그러한 일이 있었습니까?” “그렇다.” “주공(周公)이 장차 배반할 것을 아시면서 시켰습니까?” “알지 못하셨다.” “그렇다면 성인(聖人)도 과실이 있는 것입니까?” “주공(周公)은 아우요, 관숙(管叔)은 형이니, 주공(周公)의 과실이 당연하지 않은가!”","주공(周公)은 바로 관숙(管叔)의 아우요, 관숙(管叔)은 바로 주공(周公)의 형이니, 그렇다면 주공(周公)은 관숙(管叔)이 장차 배반할 것을 알지 못하고 시킨 것이니 그 과실을 면할 수 없다고 말씀한 것이다. 혹자(或者)가 말하기를 “주공(周公)이 관숙(管叔)을 대처함이 순(舜)임금이 상(象)을 대처함과 같지 않음은 어째서 입니까?”하자, 유씨(游氏)가 말하였다. “상(象)의 악(惡)은 이미 드러났고, 그 뜻이 일신(一身)의 부귀(富貴)에 불과할 뿐이었다. 그러므로 순(舜)임금은 이로써 그를 온전히 할 수 있었다. 그러나, 관숙(管叔)의 악(惡)으로 말하면 아직 드러나지 않았고, 그 뜻과 그 재주가 모두 상(象)에 비할 바가 아니었으니, 주공(周公)이 어찌 차마 그 형의 악함을 미리 헤아려 버릴 수 있었겠는가? 주공(周公)이 형을 사랑함은 마땅히 다하지 않음이 없어야 하니, 관숙(管叔)의 일은 성인(聖人)의 불행이다. 순(舜)임금은 진실로 믿고서 상(象)을 기뻐하셨고, 주공(周公)은 진실로 믿고서 관숙(管叔)에게 맡기셨다. 이는 천리(天理)와 인륜(人倫)의 지극함이니, 그 마음 쓰심이 똑같은 것이다.”"
且古之君子過則改之今之君子過則順之古之君子其過也如日月之食民皆見之及其更也民皆仰之今之君子豈徒順之又從而爲之辭,順猶遂也更改也辭辯也更之則無損於明故民仰之順而爲之辭則其過愈深矣責賈不能勉其君以遷善改過而敎之以遂非文過也,且古之君子，過則改之；今之君子，過則順之。古之君子，其過也，如日月之食，民皆見之；及其更也，民皆仰之。今之君子，豈徒順之，又從而爲之辭。,順，猶遂也。更，改也。辭，辯也。更之則無損於明，故民仰之。順而爲之辭，則其過愈深矣。責賈不能勉其君以遷善改過，而敎之以遂非文過也。,"또 옛날의 군자(君子)[군주(君主)나 대신(大臣)]들은 과실이 있으면 고쳤는데, 지금의 군자(君子)들은 과실이 있으면 그것을 이루는구나! 옛날의 군자(君子)들은 그 과실이 해와 달의 일식(日蝕)·월식(月蝕)과 같아서 백성들이 다 그것을 보았고, 과실을 고침에 미쳐서는 백성들이 다 우러러보았는데, 지금의 군자(君子)들은 어찌 다만 이룰 뿐이겠는가. 또 따라서 변명을 하는구나!”","순(順)은 수(遂)와 같다. 경(更)은 고침이다. 사(辭)는 변명하는 것이다. 과실을 고치면 밝음에 감손(減損)됨이 없으므로 백성들이 우러러보는 것이요, 과실을 이루고 변명을 하면 그 과실이 더욱 깊어지는 것이다. 진가(陳賈)가 군주에게 개과천선(改過遷善)으로써 권면하지 못하고, 과실을 문식(文飾)하여 비행(非行)을 이루는 것으로써 가르침을 꾸짖으신 것이다."
,林氏曰齊王慚於孟子蓋羞惡之心有不能自已者使其臣有能因是心而將順之則義不可勝用矣而陳賈鄙夫方且爲之曲爲辯說而沮其遷善改過之心長其飾非拒諫之惡故孟子深責之然此書記事散出而無先後之次故其說必參考而後通若以第二篇十章十一章置之前章之後此章之前則孟子之意不待論說而自明矣,,林氏曰：“齊王慚於孟子，蓋羞惡之心，有不能自已者。使其臣有能因是心而將順之，則義不可勝用矣。而陳賈鄙夫，方且爲之曲爲辯說，而沮其遷善改過之心，長其飾非拒諫之惡，故孟子深責之。然此書記事，散出而無先後之次，故其說必參考而後通。若以第二篇十章十一章，置之前章之後，此章之前。則孟子之意，不待論說而自明矣。”,,"임씨(林氏)가 말하였다. “제왕(齊王)이 맹자(孟子)에게 부끄러워하였으니, 이는 수오지심(羞惡之心)이 스스로 그만둘 수 없음이 있어서였다. 가령 그 신하 중에 이 마음을 인하여 받들어 순히 하는 자가 있었다면 의(義)를 이루 다 쓸 수 없었을 것이다. 진가(陳賈)는 비루한 사람이여서, 장차 군주를 위하여 왜곡하여 변설(辯說)을 늘어놓아 개과천선(改過遷善)하는 마음을 저지하고, 그름을 문식(文飾)하여 간언(諫言)을 막는 악(惡)을 조장하였다. 그러므로 맹자(孟子)께서 깊이 꾸짖으신 것이다. 그러나 이 글의 기사(記事)가 흩어져 나와서 선후(先後)의 순서가 없기 때문에 그 말을 반드시 참고한 뒤에야 통할 수 있으니, 만일 제2편[양혜왕하(梁惠王下)]의 10장(章)·11장(章)을 앞 장(章)의 뒤와 이 장(章)의 앞에 놓는다면, 맹자(孟子)의 뜻은 논설(論說)을 기다리지 않고도 자명(自明)해질 것이다.”"
孟子致爲臣而歸,孟子久於齊而道不行故去也,孟子致爲臣而歸。,孟子久於齊而道不行，故去也。,맹자(孟子)께서 신하됨을 내놓고 떠나실 적에,맹자(孟子)가 제(齊)나라에 오래 있었으나 도(道)가 행해지지 않으므로 떠나신 것이다.
王就見孟子曰前日願見而不可得得侍同朝甚喜今又棄寡人而歸不識可以繼此而得見乎對曰不敢請耳固所願也,,王就見孟子，曰：“前日願見而不可得，得侍，同朝甚喜。今又棄寡人而歸，不識可以繼此而得見乎？”對曰：“不敢請耳，固所願也。”,(주석없음),"왕(王)이 맹자(孟子)를 찾아 뵙고 말씀하였다. “지난날에 뵙기를 원했으나 뵐 수 없었는데, 모시게 되자, 조정에 함께 있는 사람들이 매우 기뻐했습니다. 그런데 이제 또다시 과인(寡人)을 버리고 돌아가시니, 알지 못하겠습니다. 이 뒤로 계속하여 선생님을 뵐 수 있겠습니까?” 맹자(孟子)께서 대답하였다. “감히 청하지는 못할지언정, 진실로 원(願)하는 바입니다.”",(주석해석없음)
他日王謂時子曰我欲中國而授孟子室養弟子以萬鍾使諸大夫國人皆有所矜式子盍爲我言之,時子齊臣也中國當國之中也萬鍾穀祿之數也鍾量名受六斛四斗矜敬也式法也盍何不也,他日，王謂時子曰：“我欲中國而授孟子室，養弟子以萬鍾，使諸大夫國人皆有所矜式。子盍爲我言之？”,時子，齊臣也。中國，當國之中也。萬鍾，穀祿之數也。鍾，量名，受六斛四斗。矜，敬也。式，法也。盍，何不也。,"타일(他日)에 왕(王)이 시자(時子)를 보고 말씀하였다. “내 국중(國中)[서울]에다가 맹자(孟子)에게 집을 지어주고 제자(弟子)들을 만종록(萬鍾祿)으로 길러 여러 대부(大夫)들과 국민들로 하여금 모두 공경하고 법받는 바가 있게 하려고 하니, 자네는 어찌 나를 위하여 말해주지 않는가?”","시자(時子)는 제(齊)나라 신하이다. 중국(中國)은 나라의 한 가운데[서울]에 해당한다. 만종(萬鍾)은 녹봉의 수(數)이다. 종(鍾)은 양(量)의 이름이니, 6곡(斛) 4두(斗)가 들어간다. 긍(矜)은 공경함이요, 식(式)은 법받는 것이다. 합(盍)은 어찌 아니이다."
時子因陳子而以告孟子陳子以時子之言告孟子,陳子卽陳臻也,時子因陳子而以告孟子，陳子以時子之言告孟子。,陳子，卽陳臻也。,"시자(時子)가 진자(陳子)를 통하여 맹자(孟子)에게 아뢰게 하자, 진자(陳子)가 시자(時子)의 말을 맹자(孟子)께 아뢰었다.",진자(陳子)는 바로 진진(陳臻)이다.
