대문,주석,대문표점,주석표점,대문해석,주석해석
,程子曰以己及物仁也推己及物恕也違道不遠是也忠恕一以貫之忠者天道恕者人道忠者無妄恕者所以行乎忠也忠者體恕者用大本達道也此與違道不遠異者動以天爾又曰維天之命於穆不已忠也乾道變化各正性命恕也又曰聖人敎人各因其才吾道一以貫之惟曾子爲能達此孔子所以告之也曾子告門人曰夫子之道忠恕而已矣亦猶夫子之告曾子也中庸所謂忠恕違道不遠斯乃下學上達之義,,程子曰：“以己及物，仁也；推己及物，恕也，違道不遠是也。忠恕一以貫之：忠者天道，恕者人道；忠者無妄，恕者所以行乎忠也；忠者體，恕者用，大本達道也。此與違道不遠異者，動以天爾。”又曰：“‘維天之命，於穆不已’，忠也；‘乾道變化，各正性命’，恕也。”又曰：“聖人敎人各因其才，吾道一以貫之，惟曾子爲能達此，孔子所以告之也。曾子告門人曰：‘夫子之道，忠恕而已矣’，亦猶夫子之告曾子也。中庸所謂‘忠恕違道不遠’，斯乃下學上達之義。”,,"정자(程子)가 말씀하였다. “자신으로써 남에게 미침은 인(仁)이요, 자기 마음을 미루어서 남에게 미침은 서(恕)이니, <《중용(中庸)》에> ‘충(忠)과 서(恕)는 도(道)와 거리가 멀지 않다.’는 것이 이것이다. 충서(忠恕)는 일이관지(一以貫之)이니, 충(忠)이란 천도(天道)요 서(恕)란 인도(人道)이며, 충(忠)이란 무망(無妄)[사망(詐妄)함이 없는 것]이요 서(恕)란 충(忠)을 이행(履行)하는 것이다. 충(忠)은 체(體)요 서(恕)는 용(用)이니, 대본(大本)과 대도(大道)이다. 이것이 <《중용(中庸)》의> 충서위도불원(忠恕違道不遠)과 다른 것은 동(動)하기를 천(天)[자연(自然)]로 하기 때문이다.” 또 말씀하였다. “하늘의 명(命)이, 아! 심원(深遠)하여 그치지 않는다.’는 것은 충(忠)이요, ‘건도(乾道)가 변화(變化)하여 각기 성명(性命)을 바루고 있다.’는 것은 서(恕)이다.” 또 말씀하였다. “성인(聖人)이 사람을 가르침에 각기 그 재질(才質)을 따르셨다. 우리 도(道)가 일이관지(一以貫之)라는 것은 오직 증자(曾子)만이 이것을 통달할 수 있었으니, 공자(孔子)께서 이 때문에 증자(曾子)에게 말씀해 주신 것이다. 증자(曾子)는 문인(門人)에게 말씀하기를 ‘부자(夫子)의 도(道)는 충서(忠恕)일 뿐이다.’하셨으니, 이 또한 부자(夫子)께서 증자(曾子)에게 말씀하신 것과 같은 것이다. 《중용(中庸)》에 이른바 충서위도불원(忠恕違道不遠)이란 것은 바로 아래로 인간(人間)의 일을 배우면서 위로 천리(天理)를 통달(通達)한다는 뜻이다.”"
子曰君子喩於義小人喩於利,喩猶曉也義者天理之所宜利者人情之所欲,子曰：“君子喩於義，小人喩於利。”,喩，猶曉也。義者，天理之所宜。利者，人情之所欲。,"공자(孔子)께서 말씀하셨다. “군자(君子)는 의(義)에 깨닫고, 소인(小人)은 이익(利益)에 깨닫는다.”","유(喩)는 효(曉)[깨닫다]와 같다. 의(義)란 천리(天理)의 마땅함이요, 이(利)란 인정(人情)의 하고자 하는 바이다."
,程子曰君子之於義猶小人之於利也惟其深喩是以篤好楊氏曰君子有舍生而取義者以利言之則人之所欲無甚於生所惡無甚於死孰肯舍生而取義哉其所喩者義而已不知利之爲利故也小人反是,,程子曰：“君子之於義，猶小人之於利也。惟其深喩，是以篤好。”楊氏曰：“君子有舍生而取義者，以利言之，則人之所欲無甚於生，所惡無甚於死，孰肯舍生而取義哉？其所喩者義而已，不知利之爲利故也，小人反是。”,,"정자(程子)가 말씀하였다. “군자(君子)가 의(義)에 있어서는 소인(小人)들이 이익(利益)에 있어서와 같으니, 오직 깊이 깨닫는다. 이 때문에 독실히 좋아하는 것이다.” 양씨(楊氏)가 말하였다. “군자(君子)는 생명(生命)을 버리고 의(義)를 취하는 자가 있으니, 이익(利益)을 가지고 말한다면, 사람의 하고자 함이 삶보다 더 심한 것이 없고, 싫어함이 죽음보다 심한 것이 없으니, 누가 기꺼이 생명(生命)을 버리고 의(義)를 취하겠는가? 그 깨닫고 있는 것이 의(義)일 뿐이요, 이(利)가 이익(利益)이 됨을 알지 못하기 때문이다. 소인(小人)은 이와 반대이다.”"
子曰見賢思齊焉見不賢而內自省也,思齊者冀己亦有是善內自省者恐己亦有是惡,子曰：“見賢思齊焉，見不賢而內自省也。”,思齊者，冀己亦有是善；內自省者，恐己亦有是惡。,"공자(孔子)께서 말씀하셨다. “어진이의 행동(行動)을 보고는 그와 같기를 생각하며, 어질지 못한 이의 행동을 보고는 안으로 스스로 반성해야 한다.”","사제(思齊)란 자신도 또한 이러한 선(善)이 있기를 바라는 것이요, 내자성(內自省)이란 자신도 이러한 악(惡)이 있을까 두려워하는 것이다."
,胡氏曰見人之善惡不同而無不反諸身者則不徒羨人而甘自棄不徒責人而忘自責矣,,胡氏曰：“見人之善惡不同，而無不反諸身者，則不徒羨人而甘自棄，不徒責人而忘自責矣。”,,"호씨(胡氏)가 말하였다. “사람의 선(善)과 악(惡)이 똑같지 않음을 보고서, 자신에게 돌이키지 않음이 없다면, 단지 남을 부러워하기만 하고 스스로 버리기를 달갑게 여기지 않을 것이요, 단지 남을 꾸짖기만 하고 자책(自責)하기를 잊지 않을 것이다.”"
子曰事父母幾諫見志不從又敬不違勞而不怨,此章與內則之言相表裏幾微也微諫所謂父母有過下氣怡色柔聲以諫也見志不從又敬不違所謂諫若不入起敬起孝悅則復諫也勞而不怨所謂與其得罪於鄕黨州閭寧孰諫父母怒不悅而撻之流血不敢疾怨起敬起孝也,子曰：“事父母幾諫。見志不從，又敬不違，勞而不怨。”,此章與內則之言相表裏。幾，微也。微諫，所謂“父母有過，下氣怡色，柔聲以諫”也。見志不從，又敬不違，所謂“諫若不入，起敬起孝，悅則復諫”也。勞而不怨，所謂“與其得罪於鄕、黨、州、閭，寧熟諫。父母怒不悅，而撻之流血，不敢疾怨，起敬起孝”也。,"공자(孔子)께서 말씀하셨다. “부모(父母)를 섬기되 은미 하게 간(諫)해야 하니, 부모의 뜻이 내 말을 따르지 않음을 보고서도 더욱 공경하고 어기지 않으며, 수고롭되 원망하지 않아야 한다.”","이 장(章)은 《예기(禮記)》〈내칙(內則)〉의 내용과 사로 표리(表裏)가 된다. 기(幾)는 은미(隱微)함이니, 은미 하게 간한다는 것은 〈내칙(內則)〉에 이른바 ‘부모(父母)가 과실(過失)이 있거든 기운을 내리고 얼굴빛을 화하게 하여 부드러운 소리로써 간한다.’는 것이다. 부모(父母)의 마음이 내 말을 따르지 않음을 보더라도 더욱 공경하고 어기지 말라는 것은 〈내칙(內則)〉에 이른바 ‘간하는 말이 만일 받아들여지지 않더라도 더욱 공경하고 더욱 효(孝)를 하여 기뻐하시면 다시 간한다.’는 것이다. 수고롭되 원망하지 않는다는 것은 〈내칙(內則)〉에 이른바 ‘부모(父母)가 향당(鄕黨)·주려(州閭)에서 죄(罪)를 얻기보다는 차라리 익숙히 간해야 할 것이니, 부모(父母)가 노하여 기뻐하지 않아서 종아리를 쳐 피가 흐르더라도 감히 부모(父母)를 미워하고 원망하지 말 것이요, 더욱 공경(恭敬)하고 효(孝)를 하라’는 것이다."
子曰父母在不遠遊遊必有方,遠遊則去親遠而爲日久定省曠而音問疎不惟己之思親不置亦恐親之念我不忘也遊必有方如已告云之東則不敢更適西欲親必知己之所在而無憂召己則必至而無失也范氏曰子能以父母之心爲心則孝矣,子曰：“父母在，不遠遊。遊必有方。”,遠遊，則去親遠而爲日久，定省曠而音問疏；不惟己之思親不置，亦恐親之念我不忘也。遊必有方，如已告云之東，卽不敢更適西，欲親必知己之所在而無憂，召己則必至而無失也。范氏曰：“子能以父母之心爲心則孝矣。”,"공자(孔子)께서 말씀하셨다. “부모(父母)가 생존(生存)해 계시거든 먼 데 놀지 말며, 놀더라도 반드시 일정한 방소(方所)가 있어야 한다.”","멀리 놀면 어버이 떠나기를 멀리하여 날짜가 오래되며, 혼정신성(昏定晨省)을 비우게 되고 음성(音聲)으로 문안(問安)하는 것이 소원해지니, 단지 자신이 부모(父母)를 그리워하여 그대로 있지 못할 뿐만 아니라, 또한 어버이가 나를 생각하여 잊지 못하실까 두려워한 것이다. 놀더라도 반드시 방소(方所)가 있다는 것은, 이미 동쪽으로 간다고 아뢰었으면 감히 다시 서쪽으로 가지 못함과 같은 것이니, 어버이가 반드시 자신의 소재를 알아서 근심함이 없고, 자신을 부르면 반드시 도착하여 실수가 없고자 해서이다. 범씨(范氏)가 말하였다. “자식이 능히 부모(父母)의 마음을 자신의 마음으로 삼는다면 효(孝)가 될 것이다.”"
子曰三年無改於父之道可謂孝矣,胡氏曰已見首篇此蓋複出而逸其半也,子曰：“三年無改於父之道，可謂孝矣。”,胡氏曰：“已見首篇，此蓋複出而逸其半也。”,공자(孔子)께서 말씀하셨다. “3년 동안을 아버지의 도(道)[행동]를 고치지 말아야 효(孝)라 이를 수 있다.”,"호씨(胡氏)가 말하였다. “이미 머리 편(篇)에 보이니, 이것은 중복하여 나왔는데, 그 절반이 빠져 있다.”"
子曰父母之年不可不知也一則以喜一則以懼,知猶記憶也常知父母之年則旣喜其壽又懼其衰而於愛日之誠自有不能已者,子曰：“父母之年，不可不知也。一則以喜，一則以懼。”,知，猶記憶也。常知父母之年，則旣喜其壽，又懼其衰，而於愛日之誠，自有不能已者。,"공자(孔子)께서 말씀하셨다. “부모(父母)의 나이는 알지 않으면 안되니, 한편으로는 기쁘고 한편으로는 두렵다.”","지(知)는 기억함과 같다. 항상 부모(父母)의 나이를 기억하여 알고 있으면 이미 그 장수하신 것이 기쁘고, 또 그 노쇠하신 것이 두려워서 날짜를 아끼는 정성에 있어 저절로 능히 그만둘 수 없게 됨이 있을 것이다."
子曰古者言之不出恥躬之不逮也,言古者以見今之不然逮及也行不及言可恥之甚古者所以不出其言爲此故也,子曰：“古者言之不出，恥躬之不逮也。”,言古者，以見今之不然。逮，及也。行不及言，可恥之甚。古者所以不出其言，爲此故也。,공자(孔子)께서 말씀하셨다. “옛날에 말을 함부로 내지 않은 것은 궁행(躬行)이 미치지 못할까 부끄러워해서였다.”,"옛날이라고 말씀하신 것은 지금은 그렇지 않음을 나타내려고 하신 것이다. 체(逮)는 미침이다. 행실이 말에 미치지 못함은 부끄러워할 만함이 심한 것이니, 옛날에 말을 함부로 내지 않은 까닭은 이 때문이었다."
,范氏曰君子之於言也不得已而後出之非言之難而行之難也人惟其不行也是以輕言之言之如其所行行之如其所言則出諸其口必不易矣,,范氏曰：“君子之於言也，不得已而後出之，非言之難，而行之難也。人惟其不行也，是以輕言之。言之如其所行，行之如其所言，則出諸其口必不易矣。”,,"범씨(范氏)가 말하였다. “군자(君子)의 말씀은 부득이한 뒤에 내는 것이니, 말하기가 어려운 것이 아니요, 행하기가 어렵기 때문이다. 사람들은 다만 행하지 않는다. 이 때문에 가볍게 말하는 것이니, 말한 것을 그 행실과 같이 하고, 행실을 그 말한 것과 같이 한다면, 말을 입에서 냄에 반드시 쉽게 하지 못할 것이다.”"
子曰以約失之者鮮矣,謝氏曰不侈然以自放之謂約尹氏曰凡事約則鮮失非止謂儉約也,子曰：“以約失之者鮮矣。”,謝氏曰：“不侈然以自放之謂約。”尹氏曰：“凡事約則鮮失，非止謂儉約也。”,공자(孔子)께서 말씀하셨다. “약(約)으로써 잃는 자가 적다.”,"사씨(謝氏)가 말하였다. “잘난 체하여 스스로 방사(放肆)하지 않음을 약(約)이라 이른다.” 윤씨(尹氏)가 말하였다. “모든 일을 약(約)하게 하면 실수가 적은 것이니, 다만 검약(儉約)만을 말한 것이 아니다.”"
子曰君子欲訥於言而敏於行,謝氏曰放言易故欲訥力行難故欲敏,子曰：“君子欲訥於言而敏於行。”,謝氏曰：“放言易，故欲訥；力行難，故欲敏。”,"공자(孔子)께서 말씀하셨다. “군자(君子)는 말은 어눌(語訥)하게 하고, 실행(實行)에는 민첩하고자 한다.”","사씨(謝氏)가 말하였다. “함부로 말함은 쉽다. 그러므로 어눌(語訥)하고자 하고, 힘써 행함은 어렵다. 그러므로 민첩하고자 하는 것이다.”"
,胡氏曰自吾道一貫至此十章疑皆曾子門人所記也,,胡氏曰：“自吾道一貫至此十章，疑皆曾子門人所記也。”,,소씨(蘇氏)가 말하였다. “오도일관(吾道一貫)으로부터 여기까지의 10장(章)은 의심컨대 모두 증자(曾子)의 문인(門人)이 기록한 것인 듯하다.”
子曰德不孤必有隣,隣猶親也德不孤立必以類應故有德者必有其類從之如居之有隣也,子曰：“德不孤，必有隣。”,隣，猶親也。德不孤立，必以類應。故有德者，必有其類從之，如居之有隣也。,"공자(孔子)께서 말씀하셨다. “덕(德)은 외롭지 않아, 반드시 이웃이 있는 것이다.”","인(隣)은 친(親)과 같다. 덕(德)은 고립(孤立)되지 않아 같은 유(類)끼리 응한다. 그러므로 덕(德)이 있는 자는 반드시 그 동류(同類)가 따름이 있는 것이니, 거주하는 곳에 이웃이 있는 것과 같은 것이다."
子游曰事君數斯辱矣朋友數斯疏矣,程子曰數煩數也胡氏曰事君諫不行則當去導友善不納則當止至於煩瀆則言者輕聽者厭矣是以求榮而反辱求親而反疏也范氏曰君臣朋友皆以義合故其事同也,子游曰：“事君數，斯辱矣，朋友數，斯疏矣。”,程子曰：“數，煩數也。”胡氏曰：“事君諫不行，則當去；導友善不納，則當止。至於煩瀆，則言者輕，聽者厭矣，是以求榮而反辱，求親而反疏也。”范氏曰：“君臣朋友，皆以義合，故其事同也。”,"자유(子游)가 말하였다. “임금을 섬김에 자주 간하면 욕(辱)을 당하고, 붕우(朋友)간에 자주 충고하면 소원해지는 것이다.”","정자(程子)가 말씀하였다. “삭(數)은 번거롭고 자주 하는 것이다.” 호씨(胡氏)가 말하였다. “임금을 섬김에 간하는 말이 행해지지 않으면 마땅히 떠나야 하고, 벗을 인도함에 착한 말이 받아들여지지 않으면 마땅히 중지해야 하니, 번독(煩瀆)함에 이르면 말한 자가 가벼워지고, 듣는 자가 싫어한다. 이 때문에 영화를 구하다가 도리어 욕(辱)을 당하고, 친하기를 구하다가 도리어 소원해지는 것이다.” 범씨(范氏)가 말하였다. “군신간(君臣間)과 붕우간(朋友間)은 모두 의(義)로써 합하였다. 그러므로 그 일이 같은 것이다.”"
